file,output,status,chunksize,chunk_count,total_raw_rows,total_after_clean,total_removed_bad_coord,total_matched_nta,total_unmatched_nta,match_rate_after_clean,elapsed_seconds
data\raw\nyc_311\nyc_311_2023_11_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2023_11_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49996,4,0.99992,0.724463701248169
data\raw\nyc_311\nyc_311_2023_11_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2023_11_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.7187075614929199
data\raw\nyc_311\nyc_311_2023_11_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2023_11_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49988,12,0.99976,0.7217118740081787
data\raw\nyc_311\nyc_311_2023_11_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2023_11_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49996,4,0.99992,0.708789587020874
data\raw\nyc_311\nyc_311_2023_11_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2023_11_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49995,5,0.9999,0.6784298419952393
data\raw\nyc_311\nyc_311_2023_11_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2023_11_part005_with_nta.csv.gz,done,100000,1,26815,26815,0,26812,3,0.9998881223195972,0.3850221633911133
data\raw\nyc_311\nyc_311_2023_12_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2023_12_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49997,3,0.99994,0.6658039093017578
data\raw\nyc_311\nyc_311_2023_12_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2023_12_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49994,6,0.99988,0.6849703788757324
data\raw\nyc_311\nyc_311_2023_12_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2023_12_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.680187463760376
data\raw\nyc_311\nyc_311_2023_12_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2023_12_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49991,9,0.99982,0.712205171585083
data\raw\nyc_311\nyc_311_2023_12_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2023_12_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49989,11,0.99978,0.7043728828430176
data\raw\nyc_311\nyc_311_2023_12_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2023_12_part005_with_nta.csv.gz,done,100000,1,18658,18658,0,18657,1,0.9999464036874263,0.2934243679046631
data\raw\nyc_311\nyc_311_2024_01_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_01_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49991,9,0.99982,0.720365047454834
data\raw\nyc_311\nyc_311_2024_01_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_01_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49994,6,0.99988,0.7180271148681641
data\raw\nyc_311\nyc_311_2024_01_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_01_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49994,6,0.99988,0.722442626953125
data\raw\nyc_311\nyc_311_2024_01_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_01_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49998,2,0.99996,0.6823537349700928
data\raw\nyc_311\nyc_311_2024_01_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_01_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49996,4,0.99992,0.6853110790252686
data\raw\nyc_311\nyc_311_2024_01_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_01_part005_with_nta.csv.gz,done,100000,1,33244,33244,0,33235,9,0.9997292744555408,0.48675107955932617
data\raw\nyc_311\nyc_311_2024_02_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_02_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49995,5,0.9999,0.7126679420471191
data\raw\nyc_311\nyc_311_2024_02_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_02_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49992,8,0.99984,0.7024576663970947
data\raw\nyc_311\nyc_311_2024_02_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_02_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49992,8,0.99984,0.707160472869873
data\raw\nyc_311\nyc_311_2024_02_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_02_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49992,8,0.99984,0.6964151859283447
data\raw\nyc_311\nyc_311_2024_02_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_02_part004_with_nta.csv.gz,done,100000,1,36248,36248,0,36239,9,0.9997517104391966,0.4933950901031494
data\raw\nyc_311\nyc_311_2024_03_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_03_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49992,8,0.99984,0.6799008846282959
data\raw\nyc_311\nyc_311_2024_03_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_03_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.6750094890594482
data\raw\nyc_311\nyc_311_2024_03_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_03_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49986,14,0.99972,0.6746037006378174
data\raw\nyc_311\nyc_311_2024_03_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_03_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49984,16,0.99968,0.6647696495056152
data\raw\nyc_311\nyc_311_2024_03_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_03_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49981,19,0.99962,0.676220178604126
data\raw\nyc_311\nyc_311_2024_03_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_03_part005_with_nta.csv.gz,done,100000,1,10831,10831,0,10828,3,0.9997230172652571,0.16661763191223145
data\raw\nyc_311\nyc_311_2024_04_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_04_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.6764822006225586
data\raw\nyc_311\nyc_311_2024_04_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_04_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49987,13,0.99974,0.6759376525878906
data\raw\nyc_311\nyc_311_2024_04_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_04_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49988,12,0.99976,0.6760542392730713
data\raw\nyc_311\nyc_311_2024_04_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_04_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49996,4,0.99992,0.6827619075775146
data\raw\nyc_311\nyc_311_2024_04_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_04_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49985,15,0.9997,0.6806309223175049
data\raw\nyc_311\nyc_311_2024_04_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_04_part005_with_nta.csv.gz,done,100000,1,11832,11832,0,11830,2,0.9998309668695065,0.17794322967529297
data\raw\nyc_311\nyc_311_2024_05_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_05_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49985,15,0.9997,0.683950662612915
data\raw\nyc_311\nyc_311_2024_05_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_05_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49992,8,0.99984,0.6627142429351807
data\raw\nyc_311\nyc_311_2024_05_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_05_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49989,11,0.99978,0.6816329956054688
data\raw\nyc_311\nyc_311_2024_05_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_05_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49981,19,0.99962,0.6780645847320557
data\raw\nyc_311\nyc_311_2024_05_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_05_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49980,20,0.9996,0.6762971878051758
data\raw\nyc_311\nyc_311_2024_05_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_05_part005_with_nta.csv.gz,done,100000,1,28864,28864,0,28860,4,0.9998614190687362,0.3964066505432129
data\raw\nyc_311\nyc_311_2024_06_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_06_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.6764631271362305
data\raw\nyc_311\nyc_311_2024_06_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_06_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49986,14,0.99972,0.6904573440551758
data\raw\nyc_311\nyc_311_2024_06_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_06_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49986,14,0.99972,0.6885945796966553
data\raw\nyc_311\nyc_311_2024_06_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_06_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49991,9,0.99982,0.6725573539733887
data\raw\nyc_311\nyc_311_2024_06_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_06_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49983,17,0.99966,0.6796441078186035
data\raw\nyc_311\nyc_311_2024_06_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_06_part005_with_nta.csv.gz,done,100000,1,50000,50000,0,49988,12,0.99976,0.6825463771820068
data\raw\nyc_311\nyc_311_2024_06_part006.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_06_part006_with_nta.csv.gz,done,100000,1,1050,1050,0,1050,0,1.0,0.041548967361450195
data\raw\nyc_311\nyc_311_2024_07_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_07_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49992,8,0.99984,0.6812901496887207
data\raw\nyc_311\nyc_311_2024_07_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_07_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49989,11,0.99978,0.6718008518218994
data\raw\nyc_311\nyc_311_2024_07_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_07_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.6743488311767578
data\raw\nyc_311\nyc_311_2024_07_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_07_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49988,12,0.99976,0.6848399639129639
data\raw\nyc_311\nyc_311_2024_07_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_07_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49979,21,0.99958,0.7920911312103271
data\raw\nyc_311\nyc_311_2024_07_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_07_part005_with_nta.csv.gz,done,100000,1,44080,44080,0,44074,6,0.9998638838475499,0.6819167137145996
data\raw\nyc_311\nyc_311_2024_08_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_08_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49989,11,0.99978,0.774949312210083
data\raw\nyc_311\nyc_311_2024_08_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_08_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49987,13,0.99974,0.7711622714996338
data\raw\nyc_311\nyc_311_2024_08_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_08_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49980,20,0.9996,0.8016085624694824
data\raw\nyc_311\nyc_311_2024_08_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_08_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49990,10,0.9998,1.0437374114990234
data\raw\nyc_311\nyc_311_2024_08_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_08_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49990,10,0.9998,0.7841005325317383
data\raw\nyc_311\nyc_311_2024_08_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_08_part005_with_nta.csv.gz,done,100000,1,30274,30274,0,30268,6,0.9998018101341085,0.44953036308288574
data\raw\nyc_311\nyc_311_2024_09_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_09_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49985,15,0.9997,0.8915281295776367
data\raw\nyc_311\nyc_311_2024_09_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_09_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49990,10,0.9998,0.7276859283447266
data\raw\nyc_311\nyc_311_2024_09_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_09_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49996,4,0.99992,0.6765954494476318
data\raw\nyc_311\nyc_311_2024_09_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_09_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49989,11,0.99978,0.7717561721801758
data\raw\nyc_311\nyc_311_2024_09_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_09_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.8867185115814209
data\raw\nyc_311\nyc_311_2024_09_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_09_part005_with_nta.csv.gz,done,100000,1,50000,50000,0,49986,14,0.99972,0.7926230430603027
data\raw\nyc_311\nyc_311_2024_09_part006.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_09_part006_with_nta.csv.gz,done,100000,1,2672,2672,0,2672,0,1.0,0.07007050514221191
data\raw\nyc_311\nyc_311_2024_10_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_10_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49988,12,0.99976,0.9848124980926514
data\raw\nyc_311\nyc_311_2024_10_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_10_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49983,17,0.99966,0.8473503589630127
data\raw\nyc_311\nyc_311_2024_10_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_10_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49988,12,0.99976,0.8298614025115967
data\raw\nyc_311\nyc_311_2024_10_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_10_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49987,13,0.99974,0.838315486907959
data\raw\nyc_311\nyc_311_2024_10_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_10_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49995,5,0.9999,0.7008938789367676
data\raw\nyc_311\nyc_311_2024_10_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_10_part005_with_nta.csv.gz,done,100000,1,50000,50000,0,49992,8,0.99984,0.7690145969390869
data\raw\nyc_311\nyc_311_2024_10_part006.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_10_part006_with_nta.csv.gz,done,100000,1,3376,3376,0,3376,0,1.0,0.09407329559326172
data\raw\nyc_311\nyc_311_2024_11_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_11_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49989,11,0.99978,0.8203260898590088
data\raw\nyc_311\nyc_311_2024_11_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_11_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49992,8,0.99984,0.7688109874725342
data\raw\nyc_311\nyc_311_2024_11_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_11_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49996,4,0.99992,0.8739068508148193
data\raw\nyc_311\nyc_311_2024_11_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_11_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49990,10,0.9998,0.7167260646820068
data\raw\nyc_311\nyc_311_2024_11_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_11_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49988,12,0.99976,0.6842124462127686
data\raw\nyc_311\nyc_311_2024_11_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_11_part005_with_nta.csv.gz,done,100000,1,40748,40748,0,40723,25,0.9993864729557279,0.7215049266815186
data\raw\nyc_311\nyc_311_2024_12_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_12_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49991,9,0.99982,0.8091485500335693
data\raw\nyc_311\nyc_311_2024_12_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_12_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49994,6,0.99988,0.6869993209838867
data\raw\nyc_311\nyc_311_2024_12_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_12_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.716712236404419
data\raw\nyc_311\nyc_311_2024_12_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_12_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49997,3,0.99994,0.8863558769226074
data\raw\nyc_311\nyc_311_2024_12_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_12_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49998,2,0.99996,0.6890301704406738
data\raw\nyc_311\nyc_311_2024_12_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_12_part005_with_nta.csv.gz,done,100000,1,50000,50000,0,49997,3,0.99994,0.8508400917053223
data\raw\nyc_311\nyc_311_2024_12_part006.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2024_12_part006_with_nta.csv.gz,done,100000,1,10814,10814,0,10814,0,1.0,0.200211763381958
data\raw\nyc_311\nyc_311_2025_01_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_01_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49996,4,0.99992,0.7093875408172607
data\raw\nyc_311\nyc_311_2025_01_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_01_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49992,8,0.99984,0.8602650165557861
data\raw\nyc_311\nyc_311_2025_01_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_01_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49991,9,0.99982,0.8106613159179688
data\raw\nyc_311\nyc_311_2025_01_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_01_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49996,4,0.99992,0.819251298904419
data\raw\nyc_311\nyc_311_2025_01_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_01_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49992,8,0.99984,0.8936851024627686
data\raw\nyc_311\nyc_311_2025_01_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_01_part005_with_nta.csv.gz,done,100000,1,50000,50000,0,49990,10,0.9998,0.8536376953125
data\raw\nyc_311\nyc_311_2025_01_part006.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_01_part006_with_nta.csv.gz,done,100000,1,45075,45075,0,45067,8,0.999822518025513,0.6685488224029541
data\raw\nyc_311\nyc_311_2025_02_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_02_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49992,8,0.99984,0.6836168766021729
data\raw\nyc_311\nyc_311_2025_02_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_02_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49996,4,0.99992,0.8034961223602295
data\raw\nyc_311\nyc_311_2025_02_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_02_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49994,6,0.99988,0.7949542999267578
data\raw\nyc_311\nyc_311_2025_02_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_02_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49991,9,0.99982,0.6649444103240967
data\raw\nyc_311\nyc_311_2025_02_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_02_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49996,4,0.99992,0.7708950042724609
data\raw\nyc_311\nyc_311_2025_02_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_02_part005_with_nta.csv.gz,done,100000,1,1645,1645,0,1645,0,1.0,0.06010150909423828
data\raw\nyc_311\nyc_311_2025_03_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_03_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.6800093650817871
data\raw\nyc_311\nyc_311_2025_03_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_03_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49987,13,0.99974,0.7661921977996826
data\raw\nyc_311\nyc_311_2025_03_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_03_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49996,4,0.99992,1.053727149963379
data\raw\nyc_311\nyc_311_2025_03_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_03_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49990,10,0.9998,0.7026371955871582
data\raw\nyc_311\nyc_311_2025_03_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_03_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49994,6,0.99988,0.6768462657928467
data\raw\nyc_311\nyc_311_2025_03_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_03_part005_with_nta.csv.gz,done,100000,1,26814,26814,0,26808,6,0.999776236294473,0.39777493476867676
data\raw\nyc_311\nyc_311_2025_04_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_04_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.7493507862091064
data\raw\nyc_311\nyc_311_2025_04_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_04_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.6872150897979736
data\raw\nyc_311\nyc_311_2025_04_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_04_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49987,13,0.99974,0.8070862293243408
data\raw\nyc_311\nyc_311_2025_04_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_04_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49989,11,0.99978,1.0335848331451416
data\raw\nyc_311\nyc_311_2025_04_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_04_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49988,12,0.99976,0.6938364505767822
data\raw\nyc_311\nyc_311_2025_04_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_04_part005_with_nta.csv.gz,done,100000,1,17818,17818,0,17814,4,0.999775507913346,0.26536011695861816
data\raw\nyc_311\nyc_311_2025_05_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_05_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49991,9,0.99982,0.8147461414337158
data\raw\nyc_311\nyc_311_2025_05_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_05_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.6867153644561768
data\raw\nyc_311\nyc_311_2025_05_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_05_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49985,15,0.9997,0.7020878791809082
data\raw\nyc_311\nyc_311_2025_05_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_05_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49991,9,0.99982,1.0042321681976318
data\raw\nyc_311\nyc_311_2025_05_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_05_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49991,9,0.99982,0.7520079612731934
data\raw\nyc_311\nyc_311_2025_05_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_05_part005_with_nta.csv.gz,done,100000,1,39849,39849,0,39843,6,0.9998494316043063,0.5639772415161133
data\raw\nyc_311\nyc_311_2025_06_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_06_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49991,9,0.99982,0.8661377429962158
data\raw\nyc_311\nyc_311_2025_06_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_06_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49990,10,0.9998,0.6892354488372803
data\raw\nyc_311\nyc_311_2025_06_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_06_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49993,7,0.99986,0.8695533275604248
data\raw\nyc_311\nyc_311_2025_06_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_06_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49985,15,0.9997,0.9155771732330322
data\raw\nyc_311\nyc_311_2025_06_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_06_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49983,17,0.99966,0.765141487121582
data\raw\nyc_311\nyc_311_2025_06_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_06_part005_with_nta.csv.gz,done,100000,1,50000,50000,0,49990,10,0.9998,0.7049307823181152
data\raw\nyc_311\nyc_311_2025_06_part006.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_06_part006_with_nta.csv.gz,done,100000,1,1059,1059,0,1059,0,1.0,0.041422367095947266
data\raw\nyc_311\nyc_311_2025_07_part000.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_07_part000_with_nta.csv.gz,done,100000,1,50000,50000,0,49989,11,0.99978,0.8245213031768799
data\raw\nyc_311\nyc_311_2025_07_part001.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_07_part001_with_nta.csv.gz,done,100000,1,50000,50000,0,49980,20,0.9996,0.6788663864135742
data\raw\nyc_311\nyc_311_2025_07_part002.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_07_part002_with_nta.csv.gz,done,100000,1,50000,50000,0,49987,13,0.99974,0.753415584564209
data\raw\nyc_311\nyc_311_2025_07_part003.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_07_part003_with_nta.csv.gz,done,100000,1,50000,50000,0,49987,13,0.99974,0.890303373336792
data\raw\nyc_311\nyc_311_2025_07_part004.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_07_part004_with_nta.csv.gz,done,100000,1,50000,50000,0,49990,10,0.9998,0.6821649074554443
data\raw\nyc_311\nyc_311_2025_07_part005.csv.gz,data\processed\nyc_311_with_nta\nyc_311_2025_07_part005_with_nta.csv.gz,done,100000,1,50000,50000,0,49984,16,0.99968,0.6817402839660645
