nta2020,ntaname,boroname,borocode,cdta2020,cdtaname,nta_area_km2,poi_total_count,poi_density_per_km2,poi_log1p_total_count,poi_log1p_density_per_km2,poi_named_count,poi_named_share,poi_with_any_detected_tag_count,poi_with_any_detected_tag_share,poi_with_valid_coordinate_count,poi_with_valid_coordinate_share,poi_unique_raw_type_count,poi_unique_semantic_category_count,poi_semantic_entropy,poi_semantic_entropy_norm,poi_semantic_hhi,poi_mixed_use_index,poi_dominant_semantic_category,poi_dominant_semantic_category_label,poi_dominant_semantic_category_share,poi_food_drink_count,poi_food_drink_share,poi_food_drink_density_per_km2,poi_retail_count,poi_retail_share,poi_retail_density_per_km2,poi_education_count,poi_education_share,poi_education_density_per_km2,poi_healthcare_count,poi_healthcare_share,poi_healthcare_density_per_km2,poi_transport_count,poi_transport_share,poi_transport_density_per_km2,poi_recreation_green_count,poi_recreation_green_share,poi_recreation_green_density_per_km2,poi_culture_tourism_count,poi_culture_tourism_share,poi_culture_tourism_density_per_km2,poi_public_service_count,poi_public_service_share,poi_public_service_density_per_km2,poi_emergency_safety_count,poi_emergency_safety_share,poi_emergency_safety_density_per_km2,poi_finance_count,poi_finance_share,poi_finance_density_per_km2,poi_accommodation_count,poi_accommodation_share,poi_accommodation_density_per_km2,poi_religion_count,poi_religion_share,poi_religion_density_per_km2,poi_office_work_count,poi_office_work_share,poi_office_work_density_per_km2,poi_industrial_logistics_count,poi_industrial_logistics_share,poi_industrial_logistics_density_per_km2,poi_other_count,poi_other_share,poi_other_density_per_km2,poi_commercial_activity_count,poi_commercial_activity_share,poi_commercial_activity_density_per_km2,poi_daily_activity_count,poi_daily_activity_share,poi_daily_activity_density_per_km2,poi_social_infrastructure_count,poi_social_infrastructure_share,poi_social_infrastructure_density_per_km2,poi_mobility_access_count,poi_mobility_access_share,poi_mobility_access_density_per_km2,poi_recreation_environment_count,poi_recreation_environment_share,poi_recreation_environment_density_per_km2,poi_safety_public_service_count,poi_safety_public_service_share,poi_safety_public_service_density_per_km2,poi_employment_industrial_count,poi_employment_industrial_share,poi_employment_industrial_density_per_km2,poi_osm_tag_amenity_count,poi_osm_tag_amenity_share,poi_osm_tag_highway_count,poi_osm_tag_highway_share,poi_osm_tag_leisure_count,poi_osm_tag_leisure_share,poi_osm_tag_public_transport_count,poi_osm_tag_public_transport_share,poi_osm_tag_railway_count,poi_osm_tag_railway_share,poi_osm_tag_shop_count,poi_osm_tag_shop_share,poi_osm_tag_tourism_count,poi_osm_tag_tourism_share
BX0602,Tremont,Bronx,2.0,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),1.4697486409908034,146,99.33671372648921,4.990432586778736,4.608531667139355,81,0.5547945205479452,146,1.0,146,1.0,15,6,1.3792970806268583,0.509332168238782,0.29151810846312626,0.7084818915368738,transport,Transport & Mobility Infrastructure,0.3767123287671233,2,0.0136986301369863,1.3607769003628658,0,0.0,0.0,9,0.06164383561643835,6.1234960516328965,4,0.0273972602739726,2.7215538007257316,55,0.3767123287671233,37.421364759978815,28,0.1917808219178082,19.050876605080123,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,48,0.3287671232876712,32.65864560870878,2,0.0136986301369863,1.3607769003628658,70,0.4794520547945205,47.62719151270031,13,0.08904109589041095,8.845049852358628,55,0.3767123287671233,37.421364759978815,28,0.1917808219178082,19.050876605080123,0,0.0,0.0,0,0.0,0.0,25,0.17123287671232876,44,0.3013698630136986,28,0.1917808219178082,93,0.636986301369863,5,0.03424657534246575,0,0.0,0,0.0
BX0603,Belmont,Bronx,2.0,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),1.5221816602455298,230,151.09891677639888,5.442417710521793,5.0245310774542125,121,0.5260869565217391,230,1.0,230,1.0,26,8,1.698507400970315,0.6272067631091186,0.21909262759924386,0.7809073724007561,transport,Transport & Mobility Infrastructure,0.36086956521739133,37,0.1608695652173913,24.307217046638083,13,0.05652173913043478,8.540373556926895,16,0.06956521739130435,10.511228993140792,4,0.017391304347826087,2.627807248285198,83,0.36086956521739133,54.52700040191786,39,0.16956521739130434,25.62112067078068,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.004347826086956522,0.6569518120712995,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37,0.1608695652173913,24.307217046638083,51,0.2217391304347826,33.50454241563627,153,0.6652173913043479,100.51362724690883,20,0.08695652173913043,13.139036241425991,83,0.36086956521739133,54.52700040191786,39,0.16956521739130434,25.62112067078068,0,0.0,0.0,0,0.0,0.0,97,0.4217391304347826,40,0.17391304347826086,39,0.16956521739130434,79,0.34347826086956523,5,0.021739130434782608,18,0.0782608695652174,0,0.0
BX0701,University Heights (North)-Fordham,Bronx,2.0,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),1.700783966160686,144,84.66683768489573,4.976733742420574,4.450465792546858,101,0.7013888888888888,144,1.0,144,1.0,26,9,1.7318451576847276,0.6395173756305718,0.23119212962962965,0.7688078703703703,transport,Transport & Mobility Infrastructure,0.3958333333333333,21,0.14583333333333334,12.347247162380627,7,0.04861111111111111,4.1157490541268755,4,0.027777777777777776,2.3518566023582146,6,0.041666666666666664,3.5277849035373223,57,0.3958333333333333,33.51395658360456,25,0.1736111111111111,14.699103764738842,1,0.006944444444444444,0.5879641505895536,0,0.0,0.0,0,0.0,0.0,4,0.027777777777777776,2.3518566023582146,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,0.13194444444444445,11.17131886120152,32,0.2222222222222222,18.814852818865717,95,0.6597222222222222,55.8565943060076,11,0.0763888888888889,6.467605656485091,57,0.3958333333333333,33.51395658360456,26,0.18055555555555555,15.287067915328397,0,0.0,0.0,0,0.0,0.0,47,0.3263888888888889,37,0.2569444444444444,25,0.1736111111111111,58,0.4027777777777778,17,0.11805555555555555,7,0.04861111111111111,1,0.006944444444444444
BX0702,Bedford Park,Bronx,2.0,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),2.2798103305282416,155,67.98811196021111,5.049856007249537,4.233934199321835,93,0.6,155,1.0,155,1.0,18,6,1.275641572390484,0.4710553636972025,0.346930280957336,0.653069719042664,transport,Transport & Mobility Infrastructure,0.49032258064516127,1,0.0064516129032258064,0.4386329803884588,6,0.03870967741935484,2.631797882330753,12,0.07741935483870968,5.263595764661506,0,0.0,0.0,76,0.49032258064516127,33.33610650952287,13,0.08387096774193549,5.702228745049965,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,47,0.3032258064516129,20.615750078257566,7,0.04516129032258064,3.0704308627192116,95,0.6129032258064516,41.67013313690359,12,0.07741935483870968,5.263595764661506,76,0.49032258064516127,33.33610650952287,13,0.08387096774193549,5.702228745049965,0,0.0,0.0,0,0.0,0.0,29,0.1870967741935484,43,0.27741935483870966,13,0.08387096774193549,93,0.6,35,0.22580645161290322,6,0.03870967741935484,0,0.0
BX0703,Norwood,Bronx,2.0,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),1.4597135300870987,129,88.37350434937927,4.867534450455582,4.4928242663217475,82,0.6356589147286822,129,1.0,129,1.0,27,11,1.7237253535192285,0.6365189806369361,0.2514872904272579,0.7485127095727421,transport,Transport & Mobility Infrastructure,0.3953488372093023,8,0.06201550387596899,5.480527401511893,3,0.023255813953488372,2.05519777556696,6,0.046511627906976744,4.11039555113392,10,0.07751937984496124,6.850659251889867,51,0.3953488372093023,34.93836218463832,8,0.06201550387596899,5.480527401511893,2,0.015503875968992248,1.3701318503779734,0,0.0,0.0,1,0.007751937984496124,0.6850659251889867,3,0.023255813953488372,2.05519777556696,1,0.007751937984496124,0.6850659251889867,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,36,0.27906976744186046,24.66237330680352,15,0.11627906976744186,10.2759888778348,78,0.6046511627906976,53.43514216474096,18,0.13953488372093023,12.33118665340176,51,0.3953488372093023,34.93836218463832,10,0.07751937984496124,6.850659251889867,1,0.007751937984496124,0.6850659251889867,0,0.0,0.0,39,0.3023255813953488,28,0.21705426356589147,8,0.06201550387596899,68,0.5271317829457365,26,0.20155038759689922,2,0.015503875968992248,3,0.023255813953488372
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,2.0,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),1.0185640103944744,58,56.94291120450788,4.07753744390572,4.059458236237879,36,0.6206896551724138,58,1.0,58,1.0,8,5,1.3068084287871211,0.48256432921931575,0.3156956004756242,0.6843043995243758,transport,Transport & Mobility Infrastructure,0.46551724137931033,0,0.0,0.0,1,0.017241379310344827,0.9817743311122049,6,0.10344827586206896,5.8906459866732295,0,0.0,0.0,27,0.46551724137931033,26.50790694002953,10,0.1724137931034483,9.81774331112205,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14,0.2413793103448276,13.744840635570869,1,0.017241379310344827,0.9817743311122049,34,0.5862068965517241,33.38032725781497,6,0.10344827586206896,5.8906459866732295,27,0.46551724137931033,26.50790694002953,10,0.1724137931034483,9.81774331112205,0,0.0,0.0,0,0.0,0.0,9,0.15517241379310345,24,0.41379310344827586,10,0.1724137931034483,38,0.6551724137931034,0,0.0,1,0.017241379310344827,0,0.0
BX0802,Kingsbridge-Marble Hill,Bronx,2.0,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),1.1432068086227687,109,95.34582822447783,4.700480365792417,4.567944095785753,77,0.7064220183486238,109,1.0,109,1.0,29,9,1.7613510552071658,0.6504129999105165,0.21269253429845972,0.7873074657015403,transport,Transport & Mobility Infrastructure,0.3211009174311927,28,0.25688073394495414,24.492506332893388,11,0.10091743119266056,9.622056059350973,4,0.03669724770642202,3.4989294761276266,6,0.05504587155963303,5.24839421419144,35,0.3211009174311927,30.615632916116734,4,0.03669724770642202,3.4989294761276266,0,0.0,0.0,0,0.0,0.0,1,0.009174311926605505,0.8747323690319067,2,0.01834862385321101,1.7494647380638133,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,18,0.1651376146788991,15.74518264257432,41,0.3761467889908257,35.86402713030817,84,0.7706422018348624,73.47751899868015,10,0.09174311926605505,8.747323690319067,35,0.3211009174311927,30.615632916116734,4,0.03669724770642202,3.4989294761276266,1,0.009174311926605505,0.8747323690319067,0,0.0,0.0,54,0.4954128440366973,5,0.045871559633027525,4,0.03669724770642202,26,0.23853211009174313,36,0.3302752293577982,14,0.12844036697247707,0,0.0
BX0803,Riverdale-Spuyten Duyvil,Bronx,2.0,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),5.847948399376152,234,40.01403295982616,5.459585514144159,3.713914275457046,130,0.5555555555555556,234,1.0,234,1.0,30,10,1.7657070132593626,0.6520215218095654,0.22554605887939222,0.7744539411206077,transport,Transport & Mobility Infrastructure,0.38461538461538464,25,0.10683760683760683,4.275003521348949,11,0.04700854700854701,1.8810015493935375,26,0.1111111111111111,4.446003662202907,5,0.021367521367521368,0.8550007042697898,90,0.38461538461538464,15.390012676856216,49,0.2094017094017094,8.37900690184394,1,0.004273504273504274,0.17100014085395795,2,0.008547008547008548,0.3420002817079159,0,0.0,0.0,6,0.02564102564102564,1.0260008451237477,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,0.0811965811965812,3.249002676225201,42,0.1794871794871795,7.182005915866234,157,0.6709401709401709,26.8470221140714,34,0.1452991452991453,5.814004789034571,90,0.38461538461538464,15.390012676856216,50,0.21367521367521367,8.550007042697898,2,0.008547008547008548,0.3420002817079159,0,0.0,0.0,123,0.5256410256410257,27,0.11538461538461539,50,0.21367521367521367,48,0.20512820512820512,11,0.04700854700854701,13,0.05555555555555555,1,0.004273504273504274
BX0901,Soundview-Bruckner-Bronx River,Bronx,2.0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),2.990533981902419,205,68.54963068153798,5.327876168789581,4.242040608240874,142,0.6926829268292682,205,1.0,205,1.0,24,8,1.7344953610466525,0.6404960145645348,0.22027364663890542,0.7797263533610945,transport,Transport & Mobility Infrastructure,0.375609756097561,34,0.16585365853658537,11.369207039864834,16,0.07804878048780488,5.350215077583452,15,0.07317073170731707,5.015826635234486,5,0.024390243902439025,1.6719422117448286,77,0.375609756097561,25.74791006087036,19,0.09268292682926829,6.353380404630349,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.014634146341463415,1.0031653270468972,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,36,0.17560975609756097,12.037983924562766,53,0.25853658536585367,17.722587444495183,147,0.7170731707317073,49.15510102529797,20,0.0975609756097561,6.687768846979314,77,0.375609756097561,25.74791006087036,19,0.09268292682926829,6.353380404630349,0,0.0,0.0,0,0.0,0.0,76,0.37073170731707317,49,0.23902439024390243,19,0.09268292682926829,88,0.4292682926829268,22,0.1073170731707317,15,0.07317073170731707,0,0.0
BX0902,Soundview-Clason Point,Bronx,2.0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),2.815586109611582,107,38.00274466290819,4.68213122712422,3.663632019625379,50,0.4672897196261682,107,1.0,107,1.0,15,7,1.4900811755719907,0.5502413415251716,0.2675342824700847,0.7324657175299153,transport,Transport & Mobility Infrastructure,0.411214953271028,4,0.037383177570093455,1.4206633518844185,0,0.0,0.0,16,0.14953271028037382,5.682653407537674,1,0.009345794392523364,0.3551658379711046,44,0.411214953271028,15.627296870728603,18,0.16822429906542055,6.392985083479883,0,0.0,0.0,0,0.0,0.0,1,0.009345794392523364,0.3551658379711046,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,23,0.21495327102803738,8.168814273335407,4,0.037383177570093455,1.4206633518844185,65,0.6074766355140186,23.0857794681218,17,0.1588785046728972,6.0378192455087785,44,0.411214953271028,15.627296870728603,18,0.16822429906542055,6.392985083479883,1,0.009345794392523364,0.3551658379711046,0,0.0,0.0,41,0.38317757009345793,27,0.2523364485981308,18,0.16822429906542055,48,0.4485981308411215,0,0.0,0,0.0,0,0.0
BX0903,Castle Hill-Unionport,Bronx,2.0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),3.05474636585597,135,44.193521763032415,4.912654885736052,3.810953752739628,103,0.762962962962963,135,1.0,135,1.0,28,8,1.721307458050298,0.6356261258929781,0.2262277091906722,0.7737722908093279,transport,Transport & Mobility Infrastructure,0.3851851851851852,19,0.14074074074074075,6.219828988871229,13,0.0962962962962963,4.255672466069789,7,0.05185185185185185,2.2915159432683474,4,0.02962962962962963,1.3094376818676272,52,0.3851851851851852,17.022689864279155,12,0.08888888888888889,3.9283130456028816,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.014814814814814815,0.6547188409338136,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,0.1925925925925926,8.511344932139577,34,0.2518518518518518,11.13022029587483,95,0.7037037037037037,31.099144944356144,11,0.08148148148148149,3.6009536251359746,52,0.3851851851851852,17.022689864279155,12,0.08888888888888889,3.9283130456028816,0,0.0,0.0,0,0.0,0.0,44,0.32592592592592595,38,0.2814814814814815,12,0.08888888888888889,66,0.4888888888888889,13,0.0962962962962963,10,0.07407407407407407,0,0.0
BX0904,Parkchester,Bronx,2.0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),0.8527769245661461,149,174.72330184802362,5.0106352940962555,5.168910609324985,105,0.7046979865771812,149,1.0,149,1.0,25,9,1.8698140031593211,0.6904650447020086,0.17526237556866808,0.8247376244313319,transport,Transport & Mobility Infrastructure,0.2550335570469799,30,0.20134228187919462,35.17918829154838,17,0.11409395973154363,19.93487336521075,3,0.020134228187919462,3.517918829154838,9,0.06040268456375839,10.553756487464513,38,0.2550335570469799,44.560305169294615,22,0.1476510067114094,25.798071413802145,0,0.0,0.0,0,0.0,0.0,2,0.013422818791946308,2.3452792194365584,2,0.013422818791946308,2.3452792194365584,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,0.174496644295302,30.48862985267526,49,0.3288590604026846,57.45934087619568,97,0.6510067114093959,113.74604214267309,12,0.08053691275167785,14.071675316619352,38,0.2550335570469799,44.560305169294615,22,0.1476510067114094,25.798071413802145,2,0.013422818791946308,2.3452792194365584,0,0.0,0.0,53,0.35570469798657717,29,0.19463087248322147,22,0.1476510067114094,55,0.3691275167785235,2,0.013422818791946308,20,0.1342281879194631,0,0.0
BX0991,Soundview Park,Bronx,2.0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),0.7237159195595613,7,9.672303469930656,2.0794415416798357,2.367651924856925,1,0.14285714285714285,7,1.0,7,1.0,3,2,0.6829081047004717,0.2521770476863832,0.510204081632653,0.48979591836734704,recreation_green,"Recreation, Parks & Green Space",0.5714285714285714,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.42857142857142855,4.145272915684567,4,0.5714285714285714,5.527030554246089,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.42857142857142855,4.145272915684567,0,0.0,0.0,3,0.42857142857142855,4.145272915684567,4,0.5714285714285714,5.527030554246089,0,0.0,0.0,0,0.0,0.0,3,0.42857142857142855,0,0.0,4,0.5714285714285714,0,0.0,0,0.0,0,0.0,0,0.0
BX1001,Westchester Square,Bronx,2.0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),1.4282293342828831,62,43.41039531381025,4.143134726391533,3.7934735707237546,45,0.7258064516129032,62,1.0,62,1.0,16,7,1.5739178413627237,0.5811996545418987,0.25390218522372526,0.7460978147762747,transport,Transport & Mobility Infrastructure,0.3870967741935484,10,0.16129032258064516,7.001676663517782,1,0.016129032258064516,0.7001676663517782,5,0.08064516129032258,3.500838331758891,3,0.04838709677419355,2.1005029990553346,24,0.3870967741935484,16.804023992442676,3,0.04838709677419355,2.1005029990553346,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16,0.25806451612903225,11.202682661628451,11,0.1774193548387097,7.7018443298695605,43,0.6935483870967742,30.107209653126464,8,0.12903225806451613,5.6013413308142255,24,0.3870967741935484,16.804023992442676,3,0.04838709677419355,2.1005029990553346,0,0.0,0.0,0,0.0,0.0,24,0.3870967741935484,12,0.1935483870967742,3,0.04838709677419355,30,0.4838709677419355,15,0.24193548387096775,1,0.016129032258064516,0,0.0
BX1002,Throgs Neck-Schuylerville,Bronx,2.0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),6.172591814125839,202,32.72531313956764,5.313205979041787,3.5182486871379672,116,0.5742574257425742,202,1.0,202,1.0,22,9,1.55859420405266,0.5755411045992769,0.29502009606901286,0.7049799039309872,transport,Transport & Mobility Infrastructure,0.4801980198019802,13,0.06435643564356436,2.106084508982076,5,0.024752475247524754,0.8100325034546446,16,0.07920792079207921,2.5921040110548628,7,0.034653465346534656,1.1340455048365023,97,0.4801980198019802,15.714630567020105,19,0.09405940594059406,3.0781235131276494,2,0.009900990099009901,0.32401300138185785,0,0.0,0.0,1,0.0049504950495049506,0.16200650069092892,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,42,0.2079207920792079,6.804273029019015,18,0.0891089108910891,2.9161170124367204,138,0.6831683168316832,22.35689709534819,25,0.12376237623762376,4.050162517273223,97,0.4801980198019802,15.714630567020105,21,0.10396039603960396,3.4021365145095075,1,0.0049504950495049506,0.16200650069092892,0,0.0,0.0,68,0.33663366336633666,66,0.32673267326732675,19,0.09405940594059406,108,0.5346534653465347,0,0.0,5,0.024752475247524754,2,0.009900990099009901
BX1003,Pelham Bay-Country Club-City Island,Bronx,2.0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),3.278611911742181,205,62.526461050727896,5.327876168789581,4.151456528559653,125,0.6097560975609756,205,1.0,205,1.0,28,9,1.6544831055833016,0.6109499391517581,0.24778108268887572,0.7522189173111242,transport,Transport & Mobility Infrastructure,0.3902439024390244,35,0.17073170731707318,10.67524944768525,14,0.06829268292682927,4.2700997790741,5,0.024390243902439025,1.5250356353836072,4,0.01951219512195122,1.2200285083068858,80,0.3902439024390244,24.400570166137715,11,0.05365853658536585,3.355078397843936,2,0.00975609756097561,0.6100142541534429,0,0.0,0.0,0,0.0,0.0,5,0.024390243902439025,1.5250356353836072,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,49,0.23902439024390243,14.94534922675935,54,0.2634146341463415,16.470384862142957,138,0.6731707317073171,42.09098353658756,11,0.05365853658536585,3.355078397843936,80,0.3902439024390244,24.400570166137715,13,0.06341463414634146,3.9650926519973786,0,0.0,0.0,0,0.0,0.0,73,0.35609756097560974,47,0.22926829268292684,11,0.05365853658536585,100,0.4878048780487805,16,0.07804878048780488,15,0.07317073170731707,2,0.00975609756097561
BX1004,Co-op City,Bronx,2.0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),2.697702263588172,118,43.74092782316535,4.77912349311153,3.800888693959722,72,0.6101694915254238,118,1.0,118,1.0,21,8,1.340556977022596,0.4950266344682136,0.3951450732548118,0.6048549267451881,transport,Transport & Mobility Infrastructure,0.6016949152542372,13,0.11016949152542373,4.818915777128385,12,0.1016949152542373,4.4482299481185095,4,0.03389830508474576,1.4827433160395034,1,0.00847457627118644,0.37068582900987584,71,0.6016949152542372,26.318693859701185,9,0.07627118644067797,3.3361724610888825,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.059322033898305086,2.594800803069131,1,0.00847457627118644,0.37068582900987584,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,33,0.2796610169491525,12.232632357325903,101,0.8559322033898306,37.43926872999746,5,0.0423728813559322,1.8534291450493792,71,0.6016949152542372,26.318693859701185,9,0.07627118644067797,3.3361724610888825,0,0.0,0.0,0,0.0,0.0,53,0.4491525423728814,43,0.3644067796610169,9,0.07627118644067797,43,0.3644067796610169,0,0.0,12,0.1016949152542373,1,0.00847457627118644
BX1071,Hart Island,Bronx,2.0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),0.45546630511276076,1,2.195552094138836,0.6931471805599453,1.1617598723188745,1,1.0,1,1.0,1,1.0,1,1,-0.0,-0.0,1.0,0.0,transport,Transport & Mobility Infrastructure,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,2.195552094138836,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,2.195552094138836,0,0.0,0.0,1,1.0,2.195552094138836,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
BX1091,Ferry Point Park-St. Raymond Cemetery,Bronx,2.0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),2.0189810862880773,9,4.457694062179956,2.302585092994046,1.6970263676150683,2,0.2222222222222222,9,1.0,9,1.0,4,3,0.8486855577264172,0.31339358383422566,0.5061728395061729,0.49382716049382713,transport,Transport & Mobility Infrastructure,0.6666666666666666,0,0.0,0.0,0,0.0,0.0,1,0.1111111111111111,0.4952993402422174,0,0.0,0.0,6,0.6666666666666666,2.9717960414533042,2,0.2222222222222222,0.9905986804844348,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.7777777777777778,3.4670953816955214,1,0.1111111111111111,0.4952993402422174,6,0.6666666666666666,2.9717960414533042,2,0.2222222222222222,0.9905986804844348,0,0.0,0.0,0,0.0,0.0,7,0.7777777777777778,0,0.0,2,0.2222222222222222,0,0.0,0,0.0,0,0.0,0,0.0
BX1101,Pelham Parkway-Van Nest,Bronx,2.0,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),1.4473937434513446,80,55.27176026700109,4.394449154672439,4.030192815468804,62,0.775,80,1.0,80,1.0,19,7,1.5270838360914516,0.5639052907770725,0.29718749999999994,0.7028125000000001,transport,Transport & Mobility Infrastructure,0.4875,15,0.1875,10.363455050062704,8,0.1,5.527176026700109,5,0.0625,3.4544850166875682,0,0.0,0.0,39,0.4875,26.94498313016303,3,0.0375,2.072691010012541,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.0375,2.072691010012541,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.0875,4.836279023362596,26,0.325,17.963322086775353,67,0.8375,46.29009922361341,5,0.0625,3.4544850166875682,39,0.4875,26.94498313016303,3,0.0375,2.072691010012541,0,0.0,0.0,0,0.0,0.0,25,0.3125,30,0.375,3,0.0375,38,0.475,11,0.1375,9,0.1125,0,0.0
BX1102,Morris Park,Bronx,2.0,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),2.5843586008594763,159,61.52396960202102,5.075173815233827,4.135549996852136,93,0.5849056603773585,159,1.0,159,1.0,26,9,1.65176672695016,0.6099468637168802,0.2577034136307899,0.7422965863692101,transport,Transport & Mobility Infrastructure,0.4088050314465409,19,0.11949685534591195,7.35192089583899,3,0.018867924528301886,1.1608296151324722,5,0.031446540880503145,1.934716025220787,8,0.050314465408805034,3.095545640353259,65,0.4088050314465409,25.15130832787023,11,0.06918238993710692,4.2563752554857315,0,0.0,0.0,0,0.0,0.0,2,0.012578616352201259,0.7738864100883147,5,0.031446540880503145,1.934716025220787,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,41,0.2578616352201258,15.864671406810452,27,0.16981132075471697,10.447466536192248,100,0.6289308176100629,38.694320504415735,13,0.08176100628930817,5.030261665574046,65,0.4088050314465409,25.15130832787023,11,0.06918238993710692,4.2563752554857315,2,0.012578616352201259,0.7738864100883147,0,0.0,0.0,58,0.36477987421383645,42,0.2641509433962264,11,0.06918238993710692,84,0.5283018867924528,10,0.06289308176100629,5,0.031446540880503145,0,0.0
