nta2020,ntaname,boroname,borocode,cdta2020,cdtaname,nta_area_km2,pluto_avg_num_floors,pluto_building_area_to_lot_area_ratio,pluto_commercial_area_ratio,pluto_lot_area_commercial,pluto_lot_area_industrial,pluto_lot_area_mixed_use,pluto_lot_area_open_space,pluto_lot_area_parking,pluto_lot_area_public_facility,pluto_lot_area_ratio_commercial,pluto_lot_area_ratio_industrial,pluto_lot_area_ratio_mixed_use,pluto_lot_area_ratio_open_space,pluto_lot_area_ratio_parking,pluto_lot_area_ratio_public_facility,pluto_lot_area_ratio_residential,pluto_lot_area_ratio_transportation_utility,pluto_lot_area_ratio_unknown,pluto_lot_area_ratio_vacant,pluto_lot_area_residential,pluto_lot_area_transportation_utility,pluto_lot_area_unknown,pluto_lot_area_vacant,pluto_lot_count,pluto_lot_count_commercial,pluto_lot_count_industrial,pluto_lot_count_mixed_use,pluto_lot_count_open_space,pluto_lot_count_parking,pluto_lot_count_public_facility,pluto_lot_count_residential,pluto_lot_count_transportation_utility,pluto_lot_count_unknown,pluto_lot_count_vacant,pluto_office_area_ratio,pluto_parcel_count,pluto_parcel_density_per_km2,pluto_residential_area_ratio,pluto_retail_area_ratio,pluto_total_building_area,pluto_total_buildings,pluto_total_commercial_area,pluto_total_factory_area,pluto_total_garage_area,pluto_total_lot_area,pluto_total_office_area,pluto_total_other_area,pluto_total_residential_area,pluto_total_residential_units,pluto_total_retail_area,pluto_total_storage_area,pluto_total_units
BX1002,Throgs Neck-Schuylerville,Bronx,2.0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),6.172591814125839,2.0245202857871907,0.5728622057712519,0.1679930506996109,1307861.0,868926.0,466676.0,2947663.0,321414.0,6403713.0,0.0316517337131557,0.0210290041284491,0.0112940935484127,0.0713368197018811,0.0077785868220554,0.1549771869116626,0.6693101335348999,0.006926440305129,0.0015884421526928,0.0241075591816615,27656135.0,286203.0,65635.0,996133.0,8227.0,142.0,6.0,128.0,23.0,90.0,49.0,7461.0,17.0,18.0,293.0,0.0320353639696923,8227.0,1332.8274811842723,0.7272551260468985,0.0268252052564856,23670872.0,10936.0,3976542.0,7745.0,316011.0,41320359.0,758305.0,2196671.0,17214763.0,16778.0,634976.0,55676.0,17495.0
BX1003,Pelham Bay-Country Club-City Island,Bronx,2.0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),3.278611911742181,2.0705582473140933,0.6066622577064592,0.1222673915601515,975250.0,170810.0,1058754.0,1778252.0,306994.0,1916995.0,0.0381056224948556,0.0066740029513932,0.0413683468227823,0.0694810555372695,0.0119950755931153,0.0749021151443485,0.7043107627704337,0.002584032030838,0.0219064837815593,0.0286725028734042,18025662.0,66134.0,560660.0,733825.0,4999.0,98.0,10.0,149.0,19.0,66.0,37.0,4417.0,9.0,15.0,179.0,0.0407121084704735,4999.0,1524.7306282565305,0.7979323236237684,0.040185654072573,15526511.0,6389.0,1898386.0,36045.0,112305.0,25593336.0,632117.0,447887.0,12389105.0,12437.0,623943.0,46089.0,12981.0
BX1004,Co-op City,Bronx,2.0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),2.697702263588172,2.425438596491228,1.3472335163657956,0.3015915833828299,4708106.0,184536.0,94965.0,209112.0,1577801.0,3407315.0,0.2305648785803047,0.0090370778469505,0.0046506161276697,0.0102406111692652,0.0772679068799392,0.1668626766814194,0.3595824166406503,0.0198751461505028,0.0533844599930215,0.0685342099302762,7342628.0,405848.0,1090104.0,1399460.0,240.0,36.0,15.0,2.0,2.0,16.0,15.0,89.0,8.0,6.0,51.0,0.0671747059469276,240.0,88.9645989623702,0.6957792233756471,0.0825655371762035,27510340.0,541.0,8296887.0,19333.0,3584368.0,20419875.0,1847999.0,381791.0,19141123.0,15899.0,2271406.0,191990.0,16263.0
BX1071,Hart Island,Bronx,2.0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),0.45546630511276076,4.0,0.0350994850669413,0.8503591380686353,0.0,0.0,0.0,4855000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921576451809774,1.0,2.195552094138836,0.1496408619313647,0.0,170408.0,18.0,144908.0,0.0,15660.0,4855000.0,49786.0,79462.0,25500.0,0.0,0.0,0.0,1.0
BX1091,Ferry Point Park-St. Raymond Cemetery,Bronx,2.0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),2.0189810862880773,2.0,0.0057856308414806,1.0,0.0,0.0,0.0,22136417.0,0.0,1369349.0,0.0,0.0,0.0,0.907470573045639,0.0,0.0561357297221801,0.0,0.0,0.0,0.0363936972321808,0.0,0.0,0.0,887771.0,19.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,10.0,0.2649292860584417,19.0,9.41068746460213,0.0,0.0,141132.0,47.0,141132.0,0.0,0.0,24393537.0,37390.0,85938.0,0.0,0.0,0.0,17804.0,6.0
BX1101,Pelham Parkway-Van Nest,Bronx,2.0,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),1.4473937434513446,2.411474124411918,1.3755427816546433,0.1391622337533546,571919.0,345416.0,708832.0,68559.0,254490.0,418886.0,0.0570297416326417,0.0344436628889415,0.0706822221694832,0.0068364612062062,0.0253768434832397,0.041769831660656,0.5406992756795328,0.1926205028621617,0.0028365345975253,0.0277049238196113,5422367.0,1931682.0,28446.0,277837.0,2053.0,60.0,10.0,152.0,4.0,49.0,29.0,1609.0,44.0,6.0,90.0,0.0309790685300126,2053.0,1418.4115478519154,0.8152915573842984,0.0575254412252963,13794540.0,2201.0,1919679.0,8800.0,190292.0,10028434.0,427342.0,352735.0,11246572.0,11739.0,793537.0,146673.0,12356.0
BX1102,Morris Park,Bronx,2.0,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),2.5843586008594763,2.042702349869452,1.0070105512643357,0.4103218007283092,742717.0,224484.0,555313.0,120900.0,363699.0,3678128.0,0.0432894546341329,0.0130841086633114,0.0323665634706681,0.0070466881265228,0.0211982913558993,0.2143806526503824,0.608030624941569,0.028288052290739,0.0154618559099739,0.0168537079568008,10431979.0,485338.0,265279.0,289159.0,4001.0,104.0,34.0,115.0,3.0,64.0,40.0,3482.0,31.0,5.0,123.0,0.0488207168768965,4001.0,1548.1597633816737,0.5162586972622305,0.0267244095654893,17277276.0,5015.0,7089243.0,82279.0,580458.0,17156996.0,843489.0,4965923.0,8919544.0,9211.0,461725.0,154299.0,9863.0
BX1103,Pelham Gardens,Bronx,2.0,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),2.7914385785054914,1.931100196463654,0.6739421722491553,0.1646868714015718,1539315.0,23652.0,872089.0,73461.0,103975.0,1114774.0,0.0783172950559693,0.0012033668629642,0.0443701591474553,0.0037375500219945,0.0052900418390286,0.0567174907531747,0.768784596415725,0.0257262150102972,0.0003559426083755,0.0154973422850151,15110349.0,505645.0,6996.0,304598.0,5232.0,68.0,3.0,64.0,3.0,30.0,39.0,4898.0,24.0,2.0,101.0,0.0672618294934371,5232.0,1874.302390275469,0.6879096588577811,0.0397056220125945,13246235.0,6179.0,2181481.0,11564.0,60423.0,19654854.0,890966.0,674613.0,9112213.0,9066.0,525950.0,17965.0,9460.0
BX1104,Allerton,Bronx,2.0,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),1.4627827307749157,2.475945431472081,1.4869486228628643,0.1531653615576306,686756.0,85745.0,839333.0,130469.0,107850.0,1601611.0,0.0641073966640734,0.0080041364428719,0.0783501761386093,0.0121790387493738,0.0100675971236076,0.1495074111890443,0.6500210126667828,0.0105810119050619,0.000612643856488,0.0165695752640865,6963406.0,113350.0,6563.0,177503.0,1635.0,65.0,4.0,96.0,4.0,16.0,27.0,1374.0,10.0,3.0,36.0,0.0670985396820215,1635.0,1117.732637665097,0.815712598322626,0.0351603813532056,15929065.0,1962.0,2439781.0,11584.0,137865.0,10712586.0,1068817.0,589278.0,12993539.0,23975.0,560072.0,72165.0,24494.0
BX1161,Hutchinson Metro Center,Bronx,2.0,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),1.1310644064490225,2.815217391304348,0.6255968646076633,0.8175283266320953,1045578.0,582594.0,55117.0,111129.0,166543.0,4170291.0,0.1195132863027531,0.0665925674796774,0.0063000692450958,0.0127024401752319,0.0190364575772629,0.4766791021318299,0.0016249393905379,0.178451515973808,0.0952546420389743,0.0238449796848285,14216.0,1561207.0,833348.0,208611.0,82.0,12.0,9.0,3.0,2.0,7.0,8.0,5.0,22.0,4.0,10.0,0.2662009114365888,82.0,72.49808192394548,0.0482905722113062,0.0198773350035573,5473118.0,136.0,4474429.0,374975.0,1166226.0,8748634.0,1456949.0,1324418.0,264300.0,217.0,108791.0,43070.0,312.0
BX1201,Williamsbridge-Olinville,Bronx,2.0,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),3.36513570188447,2.393571548117155,1.0358829872518749,0.1515297555400982,1093219.0,58612.0,1117768.0,3002347.0,254132.0,1845956.0,0.0430582534328828,0.0023085313649032,0.0440251567372746,0.1182524434897816,0.0100094126258374,0.0727060554874647,0.6636470746616036,0.0308930903259963,0.0010789977605528,0.0140209841137026,16849536.0,784354.0,27395.0,355983.0,6232.0,120.0,3.0,238.0,11.0,74.0,105.0,5501.0,16.0,6.0,158.0,0.0141903076104017,6232.0,1851.9312598627423,0.7900510130170911,0.0396844969263902,26300346.0,7217.0,3985285.0,95420.0,315882.0,25389302.0,373210.0,2012590.0,20778615.0,22920.0,1043716.0,130649.0,23875.0
BX1202,Eastchester-Edenwald-Baychester,Bronx,2.0,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),5.236438930290911,2.1801328754852194,0.6400976277926669,0.2239447461561319,1980659.0,2211382.0,301007.0,1634339.0,699612.0,2948197.0,0.0533468422928364,0.05956110910723,0.0081072880076983,0.0440190991412615,0.0188432693513501,0.079406399792803,0.5909931417709223,0.0938848714305599,0.0125559847739514,0.0392819943313867,21942365.0,3485753.0,466178.0,1458460.0,7197.0,139.0,81.0,76.0,10.0,103.0,65.0,6250.0,109.0,19.0,345.0,0.0129641631146711,7197.0,1374.4073206636576,0.7024894980180104,0.0351519432737705,23765514.0,8236.0,5322162.0,623110.0,780864.0,37127952.0,308100.0,1967730.0,16695024.0,16693.0,835404.0,804898.0,17516.0
BX1203,Wakefield-Woodlawn,Bronx,2.0,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),3.681258175831356,2.1948948811700184,0.8226884186041094,0.1738515357470554,1088506.0,690053.0,900250.0,852105.0,681370.0,2089280.0,0.0391364163191448,0.0248103377384,0.0323678131230422,0.0306367957802942,0.0244981469898886,0.0751184944201162,0.6581624919228779,0.0865444672809857,0.0012815892238498,0.0274434472014003,18305555.0,2407072.0,35645.0,763288.0,6863.0,132.0,44.0,176.0,10.0,100.0,71.0,6093.0,39.0,9.0,189.0,0.017735610832053,6863.0,1864.3082533732088,0.7550628924152161,0.0368851565246824,22881535.0,8635.0,3977990.0,231653.0,521946.0,27813124.0,405818.0,1567217.0,17276998.0,18386.0,843989.0,387139.0,19255.0
BX1271,Woodlawn Cemetery,Bronx,2.0,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),1.6607525835567698,2.0,0.0040814348360874,1.0,0.0,0.0,0.0,14959200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.2042733034421522,0.0,0.0,61055.0,23.0,61055.0,0.0,0.0,14959200.0,0.0,61055.0,0.0,0.0,0.0,0.0,1.0
BX2691,Van Cortlandt Park,Bronx,2.0,BX26,BX26 Van Cortlandt Park (JIA 26 Equivalent),4.703661327025241,1.0,0.0024379707775088,1.0,0.0,0.0,0.0,48056400.0,0.0,0.0,0.0,0.0,0.0,0.9872764714947144,0.0,0.0,0.0,0.0127235285052856,0.0,0.0,0.0,619327.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.8504013622362006,0.0,0.0,118670.0,63.0,118670.0,0.0,0.0,48675727.0,0.0,114170.0,0.0,0.0,0.0,4500.0,6.0
BX2791,Bronx Park,Bronx,2.0,BX27,BX27 Bronx Park (JIA 27 Approximation),3.1068731379541954,1.8,0.0292365839733677,0.7956348276924028,0.0,0.0,0.0,34115450.0,0.0,0.0,0.0,0.0,0.0,0.9940880297266136,0.0,0.0,0.0,0.005712805622673,0.0,0.0001991646507134,0.0,196054.0,0.0,6835.0,15.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0203049580854556,15.0,4.828005307573374,0.2043651723075972,0.0139532426837666,1003351.0,231.0,798301.0,900.0,8000.0,34318339.0,20373.0,740078.0,205050.0,0.0,14000.0,14950.0,7.0
BX2891,Pelham Bay Park,Bronx,2.0,BX28,BX28 Pelham Bay Park (JIA 28 Approximation),9.218896706642177,2.2,0.0026360387772958,0.995590084007902,0.0,0.0,0.0,111097016.0,0.0,0.0,0.0,0.0,0.0,0.9739596862436536,0.0,0.0,8.671191723669678e-05,0.0142623175852066,0.0048217121100175,0.0068695721438855,9891.0,1626865.0,550000.0,783594.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,12.0,0.2539093938527234,21.0,2.277929850854017,0.004409915992098,0.0053311427868274,300686.0,122.0,299360.0,0.0,162191.0,114067366.0,76347.0,59219.0,1326.0,1.0,1603.0,0.0,7.0
MN0101,Financial District-Battery Park City,Manhattan,1.0,MN01,MN01 Financial District-Tribeca (CD 1 Equivalent),1.7851160182466994,16.361984282907663,8.119669860534852,0.6741668121916617,4943566.0,6552.0,2093976.0,2568828.0,337637.0,744171.0,0.3236377298617172,0.0004289361982936,0.137085180823907,0.1681720568361412,0.0221038967007461,0.0487182355953018,0.0755903813807123,0.0494375809779103,0.1658034805763326,0.0090225210489375,1154643.0,755159.0,2532648.0,137819.0,562.0,186.0,1.0,208.0,17.0,14.0,36.0,67.0,12.0,6.0,15.0,0.5745267221987199,562.0,314.82547591051457,0.2808839320563142,0.0444970189743281,124027949.0,632.0,83615527.0,0.0,1695551.0,15274999.0,71257371.0,4337016.0,34837458.0,36436.0,5518874.0,723241.0,44398.0
MN0102,Tribeca-Civic Center,Manhattan,1.0,MN01,MN01 Financial District-Tribeca (CD 1 Equivalent),1.2606815403534308,7.4936670687575395,7.225413963730084,0.6286987335545612,2618806.0,16056.0,2438537.0,175637.0,80469.0,1285375.0,0.3212191975009036,0.0019694072165232,0.2991076460861405,0.0215433965675449,0.0098702185666674,0.1576623568098301,0.111439304760983,0.0726765968653111,0.0008551760783258,0.0036566995477698,908532.0,592511.0,6972.0,29812.0,867.0,165.0,3.0,427.0,7.0,9.0,31.0,205.0,9.0,3.0,8.0,0.4581530757724043,867.0,687.7232451241711,0.3471058283828339,0.0592701171104813,58906683.0,911.0,37034557.0,47028.0,931650.0,8152707.0,26988278.0,4976426.0,20446853.0,12255.0,3491406.0,596284.0,16257.0
MN0191,The Battery-Governors Island-Ellis Island-Liberty Island,Manhattan,1.0,MN01,MN01 Financial District-Tribeca (CD 1 Equivalent),1.1135099316230264,2.3,0.3880877779604845,1.0,123800.0,0.0,0.0,1341646.0,0.0,8255457.0,0.0099158252165202,0.0,0.0,0.1074598322976048,0.0,0.6612251106179186,0.0,0.0,0.2213992318679564,0.0,0.0,0.0,2764190.0,0.0,10.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0302065171448195,10.0,8.98061141262048,0.0,0.0012217995456226,4845312.0,171.0,4845312.0,0.0,0.0,12485093.0,146360.0,4693032.0,0.0,0.0,5920.0,0.0,10.0
MN0201,SoHo-Little Italy-Hudson Square,Manhattan,1.0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),1.1992676951385401,5.545844327176781,5.359562686174916,0.5903749522751308,2562524.0,201819.0,2871081.0,115120.0,123550.0,260160.0,0.3129404328197372,0.0246465302222521,0.3506220159501039,0.0140586791094281,0.0150881671644357,0.0317712470214455,0.1619701006382581,0.0708707881359989,0.0130748646644528,0.0049571742738872,1326298.0,580328.0,107064.0,40592.0,1581.0,325.0,7.0,781.0,8.0,23.0,27.0,368.0,9.0,15.0,18.0,0.387192878105147,1581.0,1318.3045006622663,0.3698255145057627,0.129286978377091,43886972.0,1668.0,25909769.0,41167.0,804042.0,8188536.0,16992723.0,1167907.0,16230522.0,15328.0,5674014.0,1229916.0,21117.0
MN0202,Greenwich Village,Manhattan,1.0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),0.9844401173337026,6.063563327032136,5.754262972582821,0.4180083623873505,1129793.0,0.0,1645326.0,533378.0,70896.0,1419942.0,0.1644243373394731,0.0,0.2394523928342679,0.0776251261969701,0.0103178439059361,0.206651149733169,0.2946098376077667,0.0002265978752192,0.0010689540099455,0.005623760497252,2024324.0,1557.0,7345.0,38642.0,1088.0,132.0,0.0,388.0,10.0,9.0,88.0,444.0,1.0,8.0,8.0,0.1676234294852672,1088.0,1105.1967314647673,0.4864001250015523,0.0933798571926058,39538709.0,1231.0,16527511.0,4940.0,663867.0,6871203.0,6627614.0,5371356.0,19231633.0,21503.0,3692119.0,167615.0,25024.0
MN0203,West Village,Manhattan,1.0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),1.338545038430027,4.31506329113924,3.3838699703963973,0.2732517812971528,805044.0,42954.0,2211889.0,229573.0,128909.0,535380.0,0.0855918785508056,0.0045668479626844,0.2351669407583472,0.0244080874269531,0.0137055409047279,0.0569213359003114,0.3707524826667313,0.168687268834819,0.0007669888998185,0.0394326280948012,3487154.0,1586607.0,7214.0,370888.0,2019.0,129.0,3.0,605.0,14.0,21.0,53.0,1164.0,9.0,10.0,11.0,0.1252113275593508,2019.0,1508.3541771355526,0.6924251794870377,0.079850240836754,31827368.0,2298.0,8696885.0,39209.0,831438.0,9405612.0,3985147.0,1218219.0,22038071.0,24552.0,2541423.0,80873.0,26640.0
MN0301,Chinatown-Two Bridges,Manhattan,1.0,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),1.0715722168852553,5.37706611570248,2.913577899222568,0.3741844790880627,459824.0,89636.0,3379850.0,688212.0,116260.0,1152503.0,0.0604712990682277,0.0117880001115201,0.4444829329390147,0.0905065278766292,0.0152893133670103,0.1515652806074273,0.1092808473009745,0.0970262509067591,0.0036910816985367,0.0158984661238999,830972.0,737788.0,28067.0,120892.0,1023.0,131.0,6.0,643.0,21.0,22.0,75.0,95.0,8.0,7.0,15.0,0.0715473328693869,1023.0,954.6720079898671,0.6031306993707656,0.0957737124742573,22154858.0,1142.0,8290004.0,16220.0,222116.0,7604004.0,1585121.0,3819222.0,13362275.0,17761.0,2121853.0,491195.0,20845.0
MN0302,Lower East Side,Manhattan,1.0,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),1.5296647208076535,5.698688711516533,2.8907306242288944,0.2251532767389288,455593.0,29142.0,1936849.0,1670045.0,101515.0,912085.0,0.0430197820385684,0.0027517597684072,0.1828887226573263,0.1576955130886581,0.0095856459024727,0.0861244529671169,0.4549815047976859,0.0559962622449154,0.0009480361016679,0.0060083204331807,4818397.0,593018.0,10040.0,63630.0,921.0,93.0,7.0,485.0,29.0,13.0,63.0,207.0,13.0,3.0,8.0,0.0371271466460571,921.0,602.0927249428344,0.7194574855183513,0.0704201985088724,30613745.0,1034.0,6892785.0,10050.0,454205.0,10590314.0,1136601.0,3034440.0,22025288.0,25685.0,2155826.0,101663.0,30190.0
MN0303,East Village,Manhattan,1.0,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),1.762238052788601,5.235023584905661,2.6977026808738005,0.1994980231688248,349331.0,41723.0,3530364.0,3296755.0,57459.0,1412986.0,0.0241872225389123,0.0028888460686026,0.2444377959910934,0.2282630137069767,0.0039783861720355,0.0978333065956573,0.3607516718894568,0.0238845109646743,0.0013297983748432,0.0124454476977476,5210261.0,344959.0,19206.0,179747.0,2282.0,67.0,11.0,931.0,111.0,15.0,131.0,971.0,8.0,11.0,26.0,0.0270710528901281,2282.0,1294.9442309391272,0.7519575048285068,0.0669504431405534,38962356.0,2449.0,7772913.0,13813.0,159147.0,14442791.0,1054752.0,3731068.0,29298036.0,40201.0,2608547.0,205586.0,43125.0
MN0401,Chelsea-Hudson Yards,Manhattan,1.0,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),2.7549042083969866,6.88396694214876,5.488149870774377,0.5546687877558573,4521728.0,344184.0,3486506.0,594822.0,681158.0,2297496.0,0.217978146978847,0.0165920175958765,0.1680733819704838,0.0286744796109477,0.0328364639889479,0.1107549858751594,0.2337162288900509,0.1348172775764848,0.0006505993000079,0.0559064182131938,4848198.0,2796643.0,13496.0,1159720.0,1926.0,291.0,22.0,522.0,19.0,33.0,83.0,876.0,34.0,2.0,44.0,0.3265640930523706,1926.0,699.1168673413489,0.391583959554033,0.0848900573610407,113845912.0,2089.0,63146774.0,424356.0,3698443.0,20743951.0,37177987.0,8953703.0,44580233.0,46287.0,9664386.0,3197799.0,53641.0
MN0402,Hell's Kitchen,Manhattan,1.0,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1.706731408710108,6.473304473304474,4.317518553651173,0.4104672199436572,2072614.0,417000.0,3193891.0,353554.0,324230.0,905343.0,0.1437271457802678,0.0289172126553095,0.2214830341603818,0.0245174968900127,0.0224839996624244,0.0627817651246904,0.1782900107950659,0.3103490959418332,0.0025892347389063,0.0048610042511076,2571027.0,4475382.0,37338.0,70098.0,1440.0,183.0,25.0,499.0,8.0,27.0,76.0,563.0,43.0,4.0,12.0,0.1794147532318031,1440.0,843.7179937341782,0.5024162682972432,0.0608513460269633,62260677.0,1679.0,25555967.0,934753.0,4209262.0,14420477.0,11170484.0,4184428.0,31280777.0,40433.0,3788646.0,1268394.0,46749.0
MN0501,Midtown South-Flatiron-Union Square,Manhattan,1.0,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),1.3814631103374642,10.041806722689076,9.608021689296365,0.6854124049133395,5176931.0,36185.0,1887181.0,427115.0,138948.0,601720.0,0.5399930301689793,0.0037743689836052,0.1968472414771076,0.0445513226041883,0.0144933265589051,0.062763943756113,0.0875272881609982,0.0430081965922094,0.0017189885546445,0.0053222931432488,839127.0,412321.0,16480.0,51025.0,1239.0,612.0,4.0,373.0,5.0,21.0,43.0,156.0,5.0,6.0,14.0,0.5096194790059855,1239.0,896.8751975558267,0.2383446527803237,0.092799612768836,92112421.0,1309.0,63134996.0,29847.0,1187831.0,9587033.0,46942284.0,3808974.0,21954503.0,21029.0,8547997.0,2618063.0,35961.0
MN0502,Midtown-Times Square,Manhattan,1.0,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),2.279622582912807,15.164459161147905,14.696998550422816,0.7740346714356942,11594457.0,47592.0,2091976.0,212120.0,58530.0,837397.0,0.7328127454081712,0.0030079911615926,0.1322206530144537,0.0134067718355401,0.0036993133864518,0.0529266005787564,0.0360544955063739,0.0070812809243922,0.002429297955265,0.0163608502290028,570449.0,112039.0,38436.0,258859.0,1423.0,902.0,9.0,319.0,3.0,7.0,60.0,58.0,9.0,5.0,51.0,0.6428458480311979,1423.0,624.2261375485014,0.0999188634012658,0.0855505423771118,232533780.0,1464.0,179989208.0,840059.0,3076750.0,15821855.0,149483375.0,5581397.0,23234511.0,21780.0,19893391.0,1086826.0,50708.0
MN0601,Stuyvesant Town-Peter Cooper Village,Manhattan,1.0,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),0.5176727379580639,9.666666666666666,2.908257871460552,0.0492820982452598,0.0,0.0,3503650.0,44000.0,0.0,0.0,0.0,0.0,0.8445454486288385,0.0106060821542302,0.0,0.0,0.0,0.1424379960000607,0.0,0.0024104732168705,0.0,590913.0,0.0,10000.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0017396470528071,6.0,11.590334124347985,0.95071790175474,0.0077582506422869,12065091.0,78.0,594593.0,0.0,480000.0,4148563.0,20989.0,0.0,11470498.0,11255.0,93604.0,0.0,11311.0
MN0602,Gramercy,Manhattan,1.0,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),0.69876281098977,6.647444298820446,6.295813473204662,0.4021481155578053,635102.0,0.0,1079478.0,266850.0,30051.0,1010513.0,0.1347744884644139,0.0,0.2290751647114771,0.0566280254931158,0.0063770987224793,0.2144401571112046,0.3330398480072813,0.0211975771651015,0.001561859725049,0.0029057805998772,1569394.0,99890.0,7360.0,13693.0,775.0,82.0,0.0,251.0,4.0,5.0,68.0,354.0,2.0,2.0,7.0,0.2216960878027428,775.0,1109.103100238324,0.5395255898476595,0.0598116007785773,29667957.0,823.0,11930913.0,0.0,553321.0,4712331.0,6577270.0,2656838.0,16006622.0,18850.0,1774488.0,368246.0,21718.0
MN0603,Murray Hill-Kips Bay,Manhattan,1.0,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1.4643013542961802,8.12890625,6.719401957047893,0.4681902204941761,1542249.0,0.0,2747393.0,427165.0,115782.0,2330879.0,0.1463580939091458,0.0,0.2607252153830736,0.0405375884080328,0.0109876114875021,0.2211983976471088,0.2158502620734473,0.0519631593971399,0.0,0.0523796716945492,2274523.0,547562.0,0.0,551951.0,1145.0,118.0,0.0,397.0,14.0,17.0,81.0,484.0,9.0,1.0,24.0,0.301853924947453,1145.0,781.9428675939092,0.5009396203484958,0.0365199141736067,70805725.0,1223.0,33150548.0,11070.0,2088002.0,10537504.0,21372986.0,6935742.0,35469393.0,42827.0,2585819.0,149646.0,47398.0
MN0604,East Midtown-Turtle Bay,Manhattan,1.0,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),1.2198795938974307,10.486611489776047,10.718492108037086,0.5333178149567986,3011592.0,0.0,2116739.0,139928.0,71255.0,382874.0,0.353546978049295,0.0,0.2484953728025199,0.0164269003053805,0.0083650075843283,0.0449476375530436,0.2703668358999289,0.053136669467329,0.0007043722616794,0.004010226076495,2303045.0,452630.0,6000.0,34160.0,1073.0,203.0,0.0,372.0,16.0,6.0,56.0,390.0,18.0,2.0,10.0,0.43974184016373,1073.0,879.595007054622,0.3935885396179596,0.0437103774566713,91302506.0,1106.0,48693253.0,0.0,2051280.0,8518223.0,40149532.0,2247576.0,35935620.0,34207.0,3990867.0,252955.0,40400.0
MN0661,United Nations,Manhattan,1.0,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),0.10131943191409301,39.0,3.626062322946176,1.0,0.0,0.0,0.0,0.0,0.0,659375.0,0.0,0.0,0.0,0.0,0.0,0.996222851746931,0.0,0.0037771482530689,0.0,0.0,0.0,2500.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,19.739550076591087,0.0,0.0,2400000.0,9.0,2400000.0,0.0,0.0,661875.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0
