candidate_id,experiment_id,param_id,pos_weight_mode,feature,importance,importance_rank,model_name
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,pluto_total_units,0.005164723377674818,40,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,complaint_category=sanitation,0.00507130054756999,41,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,pluto_lot_count_residential,0.004962976090610027,42,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,history_weeks_available,0.004920670762658119,43,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,weather_tmin_mean,0.004917599726468325,44,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,weather_tmin_min,0.0048896498046815395,45,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,poi_osm_tag_leisure_count,0.004871788900345564,46,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,poi_osm_tag_highway_count,0.0048058899119496346,47,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,poi_dominant_semantic_category=recreation_green,0.004789386410266161,48,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,lag_12w_count,0.004769924096763134,49,xgboost
