method_id,model_label,score_col,threshold_mode,threshold_strategy,split,global_threshold,complaint_category,rows,positive_rows,positive_share,predicted_positive_rows,predicted_positive_share,accuracy,balanced_accuracy,precision,recall,specificity,npv,f1,f2,roc_auc,pr_auc,tn,fp,fn,tp
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,test,0.162211,parking_traffic,27510,3586,0.13035259905488913,6958,0.2529262086513995,0.7548527808069793,0.6592093824159476,0.2730669732681805,0.5298382598996096,0.7885805049322856,0.9179641884001557,0.3603945371775417,0.4459675147873439,0.7442429762009889,0.31013576841191154,18866,5058,1686,1900
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,test,0.162211,public_safety,27510,3536,0.12853507815339876,5841,0.2123227917121047,0.7932751726644857,0.677547723740689,0.31587057010785824,0.5217760180995475,0.8333194293818303,0.9219622502192072,0.3935160499093527,0.4615961971478609,0.7785574266541393,0.3148328758637111,19978,3996,1691,1845
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,test,0.162211,sanitation,27510,3172,0.1153035259905489,6071,0.22068338785896038,0.7745910577971646,0.6462788744309984,0.2505353319057816,0.47950819672131145,0.8130495521406853,0.9229908111385792,0.3291139240506329,0.40540540540540543,0.7286359961852917,0.24879606718569203,19788,4550,1651,1521
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,test,0.162211,water_sewer,27510,3462,0.12584514721919302,7582,0.27560886950199925,0.7536895674300255,0.6949298975705436,0.2814560801899235,0.6164067013287118,0.7734530938123753,0.9333600963468487,0.38645418326693226,0.4979001399906673,0.7799582690002239,0.35715063375827194,18600,5448,1328,2134
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,validation,,environment,13624,1495,0.10973282442748092,3558,0.26115678214914856,0.7596153846153846,0.6872988561371058,0.24985947161326588,0.5946488294314382,0.7799488828427735,0.9397973375720247,0.3518701761329903,0.466030614384567,0.7623420029554089,0.27819325314778687,9460,2669,606,889
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,validation,,housing,13624,1626,0.11934820904286553,3424,0.25132119788608337,0.7667351732237229,0.6841389309042282,0.2733644859813084,0.5756457564575646,0.7926321053508918,0.9323529411764706,0.3706930693069307,0.47139403706688154,0.7690729307693145,0.3483997585474777,9510,2488,690,936
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,validation,,infrastructure,13624,1734,0.12727539635936583,4497,0.330079271873165,0.6966382853787434,0.65748402067006,0.23326662219257283,0.604959630911188,0.7100084104289319,0.9249479566122494,0.3367035788797946,0.4587597306043908,0.7192755487392603,0.26814769006937167,8442,3448,685,1049
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,validation,,noise,13624,1884,0.138285378743394,3156,0.23165002935995302,0.7783323546682326,0.6766497755690346,0.3200253485424588,0.5360934182590233,0.817206132879046,0.9165074512800917,0.4007936507936508,0.4723157500935279,0.758132548096225,0.33857716383779424,9594,2146,874,1010
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,validation,,other,13624,1802,0.13226658837345862,3881,0.28486494421608927,0.7386230182031709,0.6751259573424593,0.27338314867302244,0.5887902330743618,0.7614616816105566,0.9239453966950631,0.37339433397853244,0.4784020200198395,0.7512261747553566,0.30568572284980977,9002,2820,741,1061
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,validation,,parking_traffic,13624,1884,0.138285378743394,3690,0.27084556664709336,0.7438344098649442,0.6637624467858085,0.2823848238482385,0.5530785562632696,0.7744463373083476,0.9152405878800081,0.37387872264083244,0.4641011936575806,0.7341452679608069,0.31555342796218494,9092,2648,842,1042
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,validation,,public_safety,13624,1839,0.13498238402818555,3210,0.23561362301820318,0.7759101585437463,0.6774950092547669,0.31090342679127725,0.5426862425231104,0.8123037759864234,0.9192433262915306,0.39532580709051296,0.47226954381979935,0.769256086540549,0.31788583568097517,9573,2212,841,998
