rows,positive_rows,positive_share,threshold,predicted_positive_rows,alert_rate,precision,recall,f1,pr_auc,roc_auc,precision_at_1pct,precision_at_5pct,precision_at_10pct,brier,log_loss,ece,mce,calibration_slope,calibration_intercept,target_definition,description,fold_id,train_end_year,validation_year,test_year,split,calibration_method,calibrator_fit_split,model_name,removed_formula_aligned_features,raw_feature_count,model_feature_count,fit_seconds
89786,14484,0.16131690909495913,0.55,23010,0.2562760341255875,0.35336810082572795,0.5613780723557028,0.43372272896996855,0.4056230472685978,0.7620211162826404,0.7182628062360802,0.5661469933184855,0.4808998774919256,0.17805155789712826,0.5271693572116055,0.22669256280221323,0.33969401900253604,1.0304176180705824,-1.4277513211194395,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2021,2019,2020,2021,validation,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,9.022209167480469
92458,13182,0.1425728438858725,0.55,23045,0.24924830733954878,0.295118246908223,0.5159308147473828,0.3754658127915643,0.317182997118266,0.7333776237458483,0.5232432432432432,0.44430023794073115,0.3853558295479126,0.18552302211443486,0.5462744137759808,0.25012370446750987,0.38484020395542856,0.9032748131290458,-1.5919234409114855,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2021,2019,2020,2021,test,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,9.022209167480469
89786,14484,0.16131690909495913,0.23033345516058573,23010,0.2562760341255875,0.35336810082572795,0.5613780723557028,0.43372272896996855,0.4056230472685978,0.7620211162826404,0.7182628062360802,0.5661469933184855,0.4808998774919256,0.11670278207584604,0.3788149628615069,0.00849943494851919,0.15231999492209725,1.0001546522101612,0.0005221388323689085,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2021,2019,2020,2021,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,9.022209167480469
92458,13182,0.1425728438858725,0.23033345516058573,23045,0.24924830733954878,0.295118246908223,0.5159308147473828,0.3754658127915643,0.317182997118266,0.7333776237458483,0.5232432432432432,0.44430023794073115,0.3853558295479126,0.11181516346390911,0.36798693397051724,0.020320209310904034,0.07762304003204518,0.8759936984637754,-0.3359369828868596,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2021,2019,2020,2021,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,9.022209167480469
89786,14484,0.16131690909495913,0.20368303571428573,26507,0.29522419976388303,0.33372316746519787,0.6107428887047777,0.43160693810836526,0.39965748244627314,0.7627195324754404,0.7260579064587973,0.566815144766147,0.48078850651520216,0.11616402581133867,0.376946592884438,1.2139977362333806e-09,1.0000000000287557e-06,0.9998554358661489,-0.0001800712696624668,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2021,2019,2020,2021,validation,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,9.022209167480469
92458,13182,0.1425728438858725,0.20368303571428573,26668,0.28843366717861085,0.2798110094495275,0.5660749506903353,0.374504391468005,0.3114033955409584,0.7331570683200642,0.5232432432432432,0.445165476963011,0.3845987454034177,0.11209410219737649,0.36837811292589595,0.019333155361959113,0.999999,0.8570365689884007,-0.3695156795109011,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2021,2019,2020,2021,test,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,9.022209167480469
92458,13182,0.1425728438858725,0.65,22134,0.23939518484068442,0.2940724676967561,0.49377939614626004,0.3686147921621928,0.3115682616574684,0.7273498379496941,0.5578378378378378,0.4285096257841229,0.3709712308025092,0.2336666815117288,0.6568016976093393,0.3246701172906742,0.4711304178372975,0.8818783883936058,-1.9216191726811545,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2022,2020,2021,2022,validation,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,9.98458218574524
94130,12685,0.13476043769255286,0.65,22256,0.23643896738553066,0.27664450035945365,0.48537642885297594,0.3524226553332761,0.2853753676670658,0.7213029282162096,0.4819532908704883,0.38644571914170384,0.34335493466482525,0.23597254329357797,0.6635182173065185,0.33408206663229967,0.4762385082011162,0.860988712967466,-1.9803776232965158,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2022,2020,2021,2022,test,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,9.98458218574524
92458,13182,0.1425728438858725,0.21203618507922722,22134,0.23939518484068442,0.2940724676967561,0.49377939614626004,0.3686147921621928,0.3115682616574684,0.7273498379496941,0.5578378378378378,0.4285096257841229,0.3709712308025092,0.11167257683997427,0.3680134071965045,0.007262965047773907,0.49578563738343373,1.000647821075391,0.0007624602878133065,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2022,2020,2021,2022,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,9.98458218574524
94130,12685,0.13476043769255286,0.21203618507922722,22256,0.23643896738553066,0.27664450035945365,0.48537642885297594,0.3524226553332761,0.2853753676670658,0.7213029282162096,0.4819532908704883,0.38644571914170384,0.34335493466482525,0.1076096788806283,0.3584443660791911,0.009774854837802565,0.030780719205326046,0.9780918667041539,-0.1005694909261696,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2022,2020,2021,2022,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,9.98458218574524
92458,13182,0.1425728438858725,0.18408113091579595,25320,0.27385407428237685,0.2804107424960506,0.5386132605067516,0.3688120097657265,0.30614339680511116,0.7282527937805277,0.56,0.42937486480640275,0.3720527795803591,0.11122641402501883,0.36625977219717415,4.0018170539724675e-09,1.0000000000287557e-06,1.0004944699830778,0.0006536121054018065,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2022,2020,2021,2022,validation,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,9.98458218574524
94130,12685,0.13476043769255286,0.18408113091579595,25524,0.2711569106554765,0.26386929948283966,0.5309420575482854,0.3525347431233479,0.2790281688822594,0.720775577745033,0.4819532908704883,0.3872955173146378,0.34292999043875494,0.1076257786306692,0.35890579558804586,0.007425132263831064,0.3999990000000001,0.955762261615117,-0.13731742019112697,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2022,2020,2021,2022,test,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,9.98458218574524
94130,12685,0.13476043769255286,0.5266891615768576,25415,0.26999893763943483,0.261735195750541,0.5243988963342531,0.34918635170603674,0.2942598693390295,0.7170070431371003,0.529723991507431,0.4164011047376248,0.3512164028471263,0.1837647884515599,0.5414842902143344,0.2487391186054057,0.40772453121527386,0.8263526387063933,-1.6203376339446804,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2023,2021,2022,2023,validation,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,11.976769208908081
92803,12548,0.13521114619139468,0.5266891615768576,23449,0.2526750212816396,0.26747409271184275,0.499840612049729,0.34847348390143623,0.28783189935887155,0.719791284502834,0.49946178686759957,0.398620986856281,0.34414395000538733,0.17867897795403676,0.5300482562428911,0.24075692803470544,0.39218439696954516,0.8540055154858783,-1.5746428670277588,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2023,2021,2022,2023,test,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,11.976769208908081
94130,12685,0.13476043769255286,0.1777489032199333,25415,0.26999893763943483,0.261735195750541,0.5243988963342531,0.34918635170603674,0.2942598693390295,0.7170070431371003,0.529723991507431,0.4164011047376248,0.3512164028471263,0.10740989525315751,0.3590387406094146,0.0048776094889511935,0.10782181070364061,1.000436665392364,1.5159262802709114e-06,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2023,2021,2022,2023,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,11.976769208908081
92803,12548,0.13521114619139468,0.1777489032199333,23449,0.2526750212816396,0.26747409271184275,0.499840612049729,0.34847348390143623,0.28783189935887155,0.719791284502834,0.49946178686759957,0.398620986856281,0.34414395000538733,0.10791687290797493,0.359600613133011,0.00546873765560534,0.361658016518413,1.0276596896627381,0.09085463416628789,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2023,2021,2022,2023,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,11.976769208908081
94130,12685,0.13476043769255286,0.17700112739571588,25573,0.2716774673324126,0.2614085167950573,0.5270003941663381,0.34946939202258354,0.2904749603459457,0.7178175235624429,0.5467091295116773,0.4172509029105587,0.35142887496016145,0.10711422339261835,0.357732934984512,8.498884536229784e-10,1.0000000000287557e-06,1.0002576161422172,0.0003459110565502474,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2023,2021,2022,2023,validation,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,11.976769208908081
92803,12548,0.13521114619139468,0.17700112739571588,23602,0.25432367488119995,0.2669265316498602,0.5020720433535225,0.34854771784232363,0.28200801952960675,0.719424861028821,0.4897739504843918,0.39689722042663217,0.3426354918651007,0.10789964995956088,0.35944961344387766,0.006189847284061178,0.1388108378283669,1.0269547873156888,0.09184955102130193,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2023,2021,2022,2023,test,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,11.976769208908081
92803,12548,0.13521114619139468,0.5233078334665924,27841,0.3000010775513723,0.2615566969577242,0.5803315269365636,0.3605932308301765,0.3079014587304595,0.7309446070122317,0.5769644779332616,0.42038353803059686,0.359120784398233,0.19292915610576983,0.5648505558732169,0.27523575864253885,0.3990398581963863,0.9975626228466887,-1.7087147077818237,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2024,2022,2023,2024,validation,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,13.988891839981079
95444,13016,0.1363731612254306,0.5233078334665924,26467,0.27730396881941244,0.2762685608493596,0.5617701290719115,0.3703872552744219,0.31523957826316173,0.7412022463425569,0.5287958115183246,0.4276136601717997,0.3723415400733368,0.18432946598023753,0.5450342636311035,0.26008617838465853,0.3919030384870104,0.9984028682181697,-1.6490295677707805,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2024,2022,2023,2024,test,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,13.988891839981079
92803,12548,0.13521114619139468,0.16620517536635543,27841,0.3000010775513723,0.2615566969577242,0.5803315269365636,0.3605932308301765,0.3079014587304595,0.7309446070122317,0.5769644779332616,0.42038353803059686,0.359120784398233,0.10659549804559598,0.35486380183964844,0.004581022703556334,0.15376193235964242,1.0015488110990898,0.0017724577233806577,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2024,2022,2023,2024,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,13.988891839981079
95444,13016,0.1363731612254306,0.16620517536635543,26467,0.27730396881941244,0.2762685608493596,0.5617701290719115,0.3703872552744219,0.31523957826316173,0.7412022463425569,0.5287958115183246,0.4276136601717997,0.3723415400733368,0.10647319857903986,0.3533019322799851,0.006872516098174883,0.07673408383551517,1.0092389720541162,0.07515684989949534,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2024,2022,2023,2024,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,13.988891839981079
92803,12548,0.13521114619139468,0.17989666510098637,28192,0.3037832828680107,0.2606767877412032,0.5856710232706407,0.3607756504663721,0.30167467395851805,0.7317536694232146,0.5791173304628633,0.4188752424046542,0.36224544768882666,0.10627097644774805,0.35371580330879776,1.400816790494431e-10,3.529411765068602e-07,1.00054675645557,0.0007547600149088599,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2024,2022,2023,2024,validation,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,13.988891839981079
95444,13016,0.1363731612254306,0.17989666510098637,26838,0.28119106491764806,0.2753558387361204,0.5677627535341119,0.37085361569729514,0.30738506541621835,0.7410263156709539,0.5392670157068062,0.4297087785459878,0.3723415400733368,0.10655800256720631,0.35334149987882285,0.007514012271028976,0.20363636363636362,0.9855847439451718,0.037626867765912064,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",fold_2024,2022,2023,2024,test,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,13.988891839981079
95444,13016,0.1363731612254306,0.4860378297576162,25770,0.27000125728175683,0.27586340706247575,0.5461739397664414,0.3665755685040994,0.3012250716862301,0.7344450938598657,0.5005235602094241,0.40812905929185,0.3571503404924044,0.16765902436207197,0.5063643176137979,0.22662443539041865,0.36180945850115603,0.9692627839048441,-1.4788213845086455,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",final_style_2025,2023,2024,2025,validation,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,16.399641036987305
93979,12884,0.13709445727236935,0.4860378297576162,27172,0.28912842230711117,0.27163992345061094,0.5728810928283142,0.3685340523267426,0.32612932435357167,0.7403297794532646,0.6212765957446809,0.44243456054479674,0.37678229410512876,0.17169574431807152,0.5154507995176979,0.23711230553048515,0.36420771245458494,1.0315590755917028,-1.5201634949247846,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",final_style_2025,2023,2024,2025,test,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,16.399641036987305
95444,13016,0.1363731612254306,0.17471545666373853,25770,0.27000125728175683,0.27586340706247575,0.5461739397664414,0.3665755685040994,0.3012250716862301,0.7344450938598657,0.5005235602094241,0.40812905929185,0.3571503404924044,0.10737857361989565,0.35633169671996134,0.004476601928528532,0.1357778289244178,1.0001053489767548,-0.0006463032617814216,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",final_style_2025,2023,2024,2025,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,16.399641036987305
93979,12884,0.13709445727236935,0.17471545666373853,27172,0.28912842230711117,0.27163992345061094,0.5728810928283142,0.3685340523267426,0.32612932435357167,0.7403297794532646,0.6212765957446809,0.44243456054479674,0.37678229410512876,0.10673868865121482,0.3543070765881091,0.009330779035088775,0.20999054511016835,1.0492072489924202,0.030911211519948304,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",final_style_2025,2023,2024,2025,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,16.399641036987305
95444,13016,0.1363731612254306,0.1814236111111111,26778,0.2805624240392272,0.2723877810142654,0.5603872157344807,0.36658792782831584,0.2971481096168469,0.735230618581014,0.5015706806282723,0.4085480829666876,0.3579884756416972,0.10715433465891452,0.3549116336690678,5.97208844050439e-10,1.0000000000287557e-06,1.000436245385504,0.0005889441772655389,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",final_style_2025,2023,2024,2025,validation,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,16.399641036987305
93979,12884,0.13709445727236935,0.1814236111111111,28240,0.30049266325455687,0.26774079320113314,0.5868519093449239,0.36771714813734074,0.31821004569753286,0.7400478115067325,0.6191489361702127,0.4447754841455629,0.3744413705043626,0.10668874194446501,0.35341972921991927,0.008094225127420987,0.3431089585036209,1.0548744491118063,0.03814867095761612,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",final_style_2025,2023,2024,2025,test,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,16.399641036987305
