target_definition,fold_id,validation_year,test_year,split,calibration_method,bin_id,bin_lower,bin_upper,rows,mean_score,observed_rate,abs_gap
T1_min_count_2,fold_2023,2022,2023,validation,isotonic,5,0.4,0.5,1460,0.4506849315068493,0.4506849315068493,0.0
T1_min_count_2,fold_2023,2022,2023,validation,isotonic,6,0.5,0.6000000000000001,315,0.5428571428571428,0.5428571428571428,0.0
T1_min_count_2,fold_2023,2022,2023,validation,isotonic,7,0.6000000000000001,0.7000000000000001,257,0.6459143968871595,0.6459143968871596,1.1102230246251565e-16
T1_min_count_2,fold_2023,2022,2023,validation,isotonic,8,0.7000000000000001,0.8,0,,,
T1_min_count_2,fold_2023,2022,2023,validation,isotonic,9,0.8,0.9,0,,,
T1_min_count_2,fold_2023,2022,2023,validation,isotonic,10,0.9,1.0,7,0.999999,1.0,1.0000000000287557e-06
T1_min_count_2,fold_2023,2022,2023,test,isotonic,1,0.0,0.1,62842,0.0448665941363724,0.044922185799306194,5.559166293379186e-05
T1_min_count_2,fold_2023,2022,2023,test,isotonic,2,0.1,0.2,40226,0.13735846618042977,0.14411077412618703,0.006752307945757263
T1_min_count_2,fold_2023,2022,2023,test,isotonic,3,0.2,0.30000000000000004,15398,0.23963515894175536,0.251721002727627,0.01208584378587163
T1_min_count_2,fold_2023,2022,2023,test,isotonic,4,0.30000000000000004,0.4,2680,0.3549717737242601,0.36343283582089553,0.008461062096635441
T1_min_count_2,fold_2023,2022,2023,test,isotonic,5,0.4,0.5,1113,0.4498509683357951,0.4393530997304582,0.010497868605336858
T1_min_count_2,fold_2023,2022,2023,test,isotonic,6,0.5,0.6000000000000001,204,0.5418328756486097,0.5147058823529411,0.02712699329566859
T1_min_count_2,fold_2023,2022,2023,test,isotonic,7,0.6000000000000001,0.7000000000000001,147,0.6445754240932882,0.6258503401360545,0.018725083957233712
T1_min_count_2,fold_2023,2022,2023,test,isotonic,8,0.7000000000000001,0.8,1,0.7300289235658937,1.0,0.26997107643410634
T1_min_count_2,fold_2023,2022,2023,test,isotonic,9,0.8,0.9,0,,,
T1_min_count_2,fold_2023,2022,2023,test,isotonic,10,0.9,1.0,5,0.9999990000000001,0.8,0.19999900000000004
T1_min_count_2,fold_2024,2023,2024,validation,uncalibrated,1,0.0,0.1,17276,0.04689362152927197,0.007467006251447094,0.03942661527782487
T1_min_count_2,fold_2024,2023,2024,validation,uncalibrated,2,0.1,0.2,11292,0.15052510356316318,0.02532766560396741,0.12519743795919577
T1_min_count_2,fold_2024,2023,2024,validation,uncalibrated,3,0.2,0.30000000000000004,13972,0.25220973050771534,0.04809619238476954,0.2041135381229458
T1_min_count_2,fold_2024,2023,2024,validation,uncalibrated,4,0.30000000000000004,0.4,17542,0.35164199844334654,0.07513396420020522,0.2765080342431413
T1_min_count_2,fold_2024,2023,2024,validation,uncalibrated,5,0.4,0.5,19554,0.4495209712352615,0.10560499130612662,0.3439159799291349
T1_min_count_2,fold_2024,2023,2024,validation,uncalibrated,6,0.5,0.6000000000000001,18130,0.5487200510183633,0.1594043022614451,0.3893157487569182
T1_min_count_2,fold_2024,2023,2024,validation,uncalibrated,7,0.6000000000000001,0.7000000000000001,13815,0.6466787920613856,0.21643141512848355,0.43024737693290205
T1_min_count_2,fold_2024,2023,2024,validation,uncalibrated,8,0.7000000000000001,0.8,8152,0.7441980626645773,0.3058145240431796,0.43838353862139773
T1_min_count_2,fold_2024,2023,2024,validation,uncalibrated,9,0.8,0.9,2648,0.8364151496607931,0.4342900302114804,0.40212511944931273
T1_min_count_2,fold_2024,2023,2024,validation,uncalibrated,10,0.9,1.0,235,0.9206326877852795,0.7148936170212766,0.20573907076400288
T1_min_count_2,fold_2024,2023,2024,test,uncalibrated,1,0.0,0.1,18666,0.04775658046440827,0.006535947712418301,0.04122063275198997
T1_min_count_2,fold_2024,2023,2024,test,uncalibrated,2,0.1,0.2,12554,0.15105700574049052,0.026684722000955872,0.12437228373953466
T1_min_count_2,fold_2024,2023,2024,test,uncalibrated,3,0.2,0.30000000000000004,15304,0.2520331007395835,0.04907213800313644,0.2029609627364471
T1_min_count_2,fold_2024,2023,2024,test,uncalibrated,4,0.30000000000000004,0.4,18365,0.3509205950298705,0.07781105363463109,0.2731095413952394
T1_min_count_2,fold_2024,2023,2024,test,uncalibrated,5,0.4,0.5,18948,0.4492499393140376,0.11262402364365633,0.3366259156703813
T1_min_count_2,fold_2024,2023,2024,test,uncalibrated,6,0.5,0.6000000000000001,17173,0.5486670653992509,0.16176556221976357,0.38690150317948735
T1_min_count_2,fold_2024,2023,2024,test,uncalibrated,7,0.6000000000000001,0.7000000000000001,12928,0.6469068922387581,0.2276454207920792,0.4192614714466789
T1_min_count_2,fold_2024,2023,2024,test,uncalibrated,8,0.7000000000000001,0.8,7846,0.744376347254877,0.3173591639051746,0.4270171833497024
T1_min_count_2,fold_2024,2023,2024,test,uncalibrated,9,0.8,0.9,2879,0.8385417700117601,0.46405001736714135,0.37449175264461876
T1_min_count_2,fold_2024,2023,2024,test,uncalibrated,10,0.9,1.0,311,0.9177618537712683,0.572347266881029,0.3454145868902393
T1_min_count_2,fold_2024,2023,2024,validation,platt,1,0.0,0.1,69200,0.04552681021812369,0.04767341040462428,0.0021466001865005913
T1_min_count_2,fold_2024,2023,2024,validation,platt,2,0.1,0.2,30782,0.14380995062855528,0.14544214151127283,0.0016321908827175435
T1_min_count_2,fold_2024,2023,2024,validation,platt,3,0.2,0.30000000000000004,14065,0.24361432264429625,0.23014575186633487,0.013468570777961375
T1_min_count_2,fold_2024,2023,2024,validation,platt,4,0.30000000000000004,0.4,6446,0.34190481186799154,0.3338504498914055,0.008054361976586044
T1_min_count_2,fold_2024,2023,2024,validation,platt,5,0.4,0.5,1885,0.4376620659487983,0.4376657824933687,3.716544570375735e-06
T1_min_count_2,fold_2024,2023,2024,validation,platt,6,0.5,0.6000000000000001,238,0.5247714205295764,0.7184873949579832,0.19371597442840682
T1_min_count_2,fold_2024,2023,2024,validation,platt,7,0.6000000000000001,0.7000000000000001,0,,,
T1_min_count_2,fold_2024,2023,2024,validation,platt,8,0.7000000000000001,0.8,0,,,
T1_min_count_2,fold_2024,2023,2024,validation,platt,9,0.8,0.9,0,,,
T1_min_count_2,fold_2024,2023,2024,validation,platt,10,0.9,1.0,0,,,
T1_min_count_2,fold_2024,2023,2024,test,platt,1,0.0,0.1,73711,0.04458666545165636,0.047645534587782014,0.003058869136125651
T1_min_count_2,fold_2024,2023,2024,test,platt,2,0.1,0.2,29323,0.1433198478953418,0.1506326092146097,0.007312761319267891
T1_min_count_2,fold_2024,2023,2024,test,platt,3,0.2,0.30000000000000004,13282,0.2439263453714693,0.24642373136575818,0.002497385994288892
T1_min_count_2,fold_2024,2023,2024,test,platt,4,0.30000000000000004,0.4,6216,0.3422501302866172,0.333976833976834,0.00827329630978324
T1_min_count_2,fold_2024,2023,2024,test,platt,5,0.4,0.5,2128,0.4392543968576025,0.4882518796992481,0.04899748284164562
T1_min_count_2,fold_2024,2023,2024,test,platt,6,0.5,0.6000000000000001,314,0.5214249585925547,0.5700636942675159,0.04863873567496124
T1_min_count_2,fold_2024,2023,2024,test,platt,7,0.6000000000000001,0.7000000000000001,0,,,
T1_min_count_2,fold_2024,2023,2024,test,platt,8,0.7000000000000001,0.8,0,,,
T1_min_count_2,fold_2024,2023,2024,test,platt,9,0.8,0.9,0,,,
T1_min_count_2,fold_2024,2023,2024,test,platt,10,0.9,1.0,0,,,
T1_min_count_2,fold_2024,2023,2024,validation,isotonic,1,0.0,0.1,64746,0.04344669976523646,0.04344669941000216,3.552343003088154e-10
T1_min_count_2,fold_2024,2023,2024,validation,isotonic,2,0.1,0.2,37635,0.14409459279925602,0.14409459279925602,0.0
T1_min_count_2,fold_2024,2023,2024,validation,isotonic,3,0.2,0.30000000000000004,13412,0.24418431255592007,0.24418431255592007,0.0
T1_min_count_2,fold_2024,2023,2024,validation,isotonic,4,0.30000000000000004,0.4,4185,0.33906810035842294,0.33906810035842294,0.0
T1_min_count_2,fold_2024,2023,2024,validation,isotonic,5,0.4,0.5,2030,0.4182266009852217,0.4182266009852217,0.0
T1_min_count_2,fold_2024,2023,2024,validation,isotonic,6,0.5,0.6000000000000001,428,0.5607476635514017,0.5607476635514018,1.1102230246251565e-16
T1_min_count_2,fold_2024,2023,2024,validation,isotonic,7,0.6000000000000001,0.7000000000000001,0,,,
T1_min_count_2,fold_2024,2023,2024,validation,isotonic,8,0.7000000000000001,0.8,131,0.7480916030534351,0.7480916030534351,0.0
T1_min_count_2,fold_2024,2023,2024,validation,isotonic,9,0.8,0.9,18,0.8333333333333335,0.8333333333333334,1.1102230246251565e-16
T1_min_count_2,fold_2024,2023,2024,validation,isotonic,10,0.9,1.0,31,0.9354837741935481,0.9354838709677419,9.677419376963314e-08
T1_min_count_2,fold_2024,2023,2024,test,isotonic,1,0.0,0.1,69424,0.0427835343293964,0.04410578474302835,0.0013222504136319521
T1_min_count_2,fold_2024,2023,2024,test,isotonic,2,0.1,0.2,35831,0.1435633377910565,0.148921325109542,0.0053579873184854965
T1_min_count_2,fold_2024,2023,2024,test,isotonic,3,0.2,0.30000000000000004,12730,0.24431559453748677,0.2598586017282011,0.015543007190714303
T1_min_count_2,fold_2024,2023,2024,test,isotonic,4,0.30000000000000004,0.4,4037,0.33913463037658187,0.3401040376517216,0.000969407275139722
T1_min_count_2,fold_2024,2023,2024,test,isotonic,5,0.4,0.5,2188,0.4188325479101376,0.4520109689213894,0.033178421011251846
T1_min_count_2,fold_2024,2023,2024,test,isotonic,6,0.5,0.6000000000000001,536,0.5635606997855827,0.5578358208955224,0.0057248788900602365
T1_min_count_2,fold_2024,2023,2024,test,isotonic,7,0.6000000000000001,0.7000000000000001,0,,,
T1_min_count_2,fold_2024,2023,2024,test,isotonic,8,0.7000000000000001,0.8,183,0.7427223645488682,0.5081967213114754,0.23452564323739278
T1_min_count_2,fold_2024,2023,2024,test,isotonic,9,0.8,0.9,21,0.8357142857142857,0.8571428571428571,0.021428571428571352
T1_min_count_2,fold_2024,2023,2024,test,isotonic,10,0.9,1.0,24,0.9343922175966131,0.75,0.18439221759661306
T1_min_count_2,final_style_2025,2024,2025,validation,uncalibrated,1,0.0,0.1,18947,0.0489112451884563,0.0070195809362959835,0.041891664252160316
T1_min_count_2,final_style_2025,2024,2025,validation,uncalibrated,2,0.1,0.2,14014,0.1507017799318441,0.029755958327386898,0.12094582160445722
T1_min_count_2,final_style_2025,2024,2025,validation,uncalibrated,3,0.2,0.30000000000000004,16905,0.25144650239972444,0.05454007690032535,0.19690642549939907
T1_min_count_2,final_style_2025,2024,2025,validation,uncalibrated,4,0.30000000000000004,0.4,19162,0.3505493972549018,0.08537730925790628,0.26517208799699554
T1_min_count_2,final_style_2025,2024,2025,validation,uncalibrated,5,0.4,0.5,18993,0.44959419053794253,0.12262412467751277,0.32697006586042976
T1_min_count_2,final_style_2025,2024,2025,validation,uncalibrated,6,0.5,0.6000000000000001,16323,0.548024562078988,0.1775408932181584,0.37048366886082956
T1_min_count_2,final_style_2025,2024,2025,validation,uncalibrated,7,0.6000000000000001,0.7000000000000001,11602,0.6457896970197098,0.2470263747629719,0.3987633222567379
T1_min_count_2,final_style_2025,2024,2025,validation,uncalibrated,8,0.7000000000000001,0.8,6583,0.7436204542842832,0.33221935287862675,0.4114011014056565
T1_min_count_2,final_style_2025,2024,2025,validation,uncalibrated,9,0.8,0.9,2281,0.8379947306824934,0.44278825076720735,0.39520647991528607
T1_min_count_2,final_style_2025,2024,2025,validation,uncalibrated,10,0.9,1.0,164,0.9164233180741472,0.5975609756097561,0.31886234246439116
T1_min_count_2,final_style_2025,2024,2025,test,uncalibrated,1,0.0,0.1,17763,0.04863412226835187,0.00692450599560885,0.04170961627274302
T1_min_count_2,final_style_2025,2024,2025,test,uncalibrated,2,0.1,0.2,12893,0.15133923155066992,0.02536259986038936,0.12597663169028056
T1_min_count_2,final_style_2025,2024,2025,test,uncalibrated,3,0.2,0.30000000000000004,15999,0.25172024134077425,0.049940621288830554,0.2017796200519437
T1_min_count_2,final_style_2025,2024,2025,test,uncalibrated,4,0.30000000000000004,0.4,18811,0.3508824244859033,0.08048482271011642,0.27039760177578687
T1_min_count_2,final_style_2025,2024,2025,test,uncalibrated,5,0.4,0.5,18927,0.44948406584035044,0.12273471759919692,0.32674934824115354
T1_min_count_2,final_style_2025,2024,2025,test,uncalibrated,6,0.5,0.6000000000000001,16628,0.5481435802983791,0.1704354101515516,0.37770817014682745
T1_min_count_2,final_style_2025,2024,2025,test,uncalibrated,7,0.6000000000000001,0.7000000000000001,11975,0.6465233060937543,0.23348643006263048,0.4130368760311238
T1_min_count_2,final_style_2025,2024,2025,test,uncalibrated,8,0.7000000000000001,0.8,6926,0.7442415273485132,0.32442968524400806,0.4198118421045052
T1_min_count_2,final_style_2025,2024,2025,test,uncalibrated,9,0.8,0.9,2442,0.8381551089702715,0.49795249795249796,0.3402026110177735
T1_min_count_2,final_style_2025,2024,2025,test,uncalibrated,10,0.9,1.0,252,0.9182926157921497,0.746031746031746,0.17226086976040367
T1_min_count_2,final_style_2025,2024,2025,validation,platt,1,0.0,0.1,71977,0.046402069904792204,0.04704280534059491,0.0006407354358027098
T1_min_count_2,final_style_2025,2024,2025,validation,platt,2,0.1,0.2,30022,0.1431935119093046,0.1491905935647192,0.005997081655414599
T1_min_count_2,final_style_2025,2024,2025,validation,platt,3,0.2,0.30000000000000004,13542,0.24334526198435402,0.2377787623689263,0.005566499615427711
T1_min_count_2,final_style_2025,2024,2025,validation,platt,4,0.30000000000000004,0.4,6419,0.3430031595129219,0.31998753699953264,0.023015622513389233
T1_min_count_2,final_style_2025,2024,2025,validation,platt,5,0.4,0.5,2520,0.4403674765832613,0.43412698412698414,0.006240492456277169
T1_min_count_2,final_style_2025,2024,2025,validation,platt,6,0.5,0.6000000000000001,493,0.5277144143065089,0.5314401622718052,0.0037257479652963443
T1_min_count_2,final_style_2025,2024,2025,validation,platt,7,0.6000000000000001,0.7000000000000001,1,0.6194417592213214,1.0,0.3805582407786786
T1_min_count_2,final_style_2025,2024,2025,validation,platt,8,0.7000000000000001,0.8,0,,,
T1_min_count_2,final_style_2025,2024,2025,validation,platt,9,0.8,0.9,0,,,
T1_min_count_2,final_style_2025,2024,2025,validation,platt,10,0.9,1.0,0,,,
T1_min_count_2,final_style_2025,2024,2025,test,platt,1,0.0,0.1,68438,0.047037991438903616,0.04484350799263567,0.0021944834462679433
T1_min_count_2,final_style_2025,2024,2025,test,platt,2,0.1,0.2,30129,0.1433712130812696,0.14424640711606757,0.0008751940347979659
T1_min_count_2,final_style_2025,2024,2025,test,platt,3,0.2,0.30000000000000004,14024,0.24388548310156527,0.2280376497432972,0.01584783335826806
T1_min_count_2,final_style_2025,2024,2025,test,platt,4,0.30000000000000004,0.4,6742,0.3439026693070367,0.31607831504004746,0.02782435426698926
T1_min_count_2,final_style_2025,2024,2025,test,platt,5,0.4,0.5,2689,0.4411423338261484,0.4596504276682782,0.018508093842129758
T1_min_count_2,final_style_2025,2024,2025,test,platt,6,0.5,0.6000000000000001,583,0.5308408619930974,0.6449399656946827,0.11409910370158527
T1_min_count_2,final_style_2025,2024,2025,test,platt,7,0.6000000000000001,0.7000000000000001,11,0.6105726561039683,1.0,0.38942734389603173
T1_min_count_2,final_style_2025,2024,2025,test,platt,8,0.7000000000000001,0.8,0,,,
T1_min_count_2,final_style_2025,2024,2025,test,platt,9,0.8,0.9,0,,,
T1_min_count_2,final_style_2025,2024,2025,test,platt,10,0.9,1.0,0,,,
T1_min_count_2,final_style_2025,2024,2025,validation,isotonic,1,0.0,0.1,71098,0.046260092393597574,0.046260091704408,6.891895734661979e-10
T1_min_count_2,final_style_2025,2024,2025,validation,isotonic,2,0.1,0.2,31364,0.14829103430684862,0.14829103430684862,0.0
T1_min_count_2,final_style_2025,2024,2025,validation,isotonic,3,0.2,0.30000000000000004,15163,0.24731253709688056,0.24731253709688056,0.0
T1_min_count_2,final_style_2025,2024,2025,validation,isotonic,4,0.30000000000000004,0.4,4423,0.3339362423694324,0.33393624236943253,1.1102230246251565e-16
T1_min_count_2,final_style_2025,2024,2025,validation,isotonic,5,0.4,0.5,2499,0.4381752701080432,0.4381752701080432,0.0
T1_min_count_2,final_style_2025,2024,2025,validation,isotonic,6,0.5,0.6000000000000001,342,0.5175438596491225,0.5175438596491229,3.3306690738754696e-16
T1_min_count_2,final_style_2025,2024,2025,validation,isotonic,7,0.6000000000000001,0.7000000000000001,83,0.6626506024096388,0.6626506024096386,2.220446049250313e-16
T1_min_count_2,final_style_2025,2024,2025,validation,isotonic,8,0.7000000000000001,0.8,0,,,
T1_min_count_2,final_style_2025,2024,2025,validation,isotonic,9,0.8,0.9,0,,,
T1_min_count_2,final_style_2025,2024,2025,validation,isotonic,10,0.9,1.0,2,0.999999,1.0,1.0000000000287557e-06
T1_min_count_2,final_style_2025,2024,2025,test,isotonic,1,0.0,0.1,67489,0.04691746118495447,0.04399235430959119,0.0029251068753632786
T1_min_count_2,final_style_2025,2024,2025,test,isotonic,2,0.1,0.2,31540,0.14840401127177197,0.1438173747622067,0.004586636509565256
T1_min_count_2,final_style_2025,2024,2025,test,isotonic,3,0.2,0.30000000000000004,15662,0.24749911278991413,0.2372621631975482,0.01023694959236593
T1_min_count_2,final_style_2025,2024,2025,test,isotonic,4,0.30000000000000004,0.4,4730,0.33417290881642764,0.3289640591966173,0.00520884961981033
T1_min_count_2,final_style_2025,2024,2025,test,isotonic,5,0.4,0.5,2681,0.4390496972349679,0.4628869824692279,0.023837285234259986
T1_min_count_2,final_style_2025,2024,2025,test,isotonic,6,0.5,0.6000000000000001,389,0.5242272730971953,0.6349614395886889,0.11073416649149359
T1_min_count_2,final_style_2025,2024,2025,test,isotonic,7,0.6000000000000001,0.7000000000000001,111,0.6618395243567402,0.8018018018018018,0.13996227744506162
T1_min_count_2,final_style_2025,2024,2025,test,isotonic,8,0.7000000000000001,0.8,1,0.7983660670758608,1.0,0.20163393292413923
T1_min_count_2,final_style_2025,2024,2025,test,isotonic,9,0.8,0.9,0,,,
T1_min_count_2,final_style_2025,2024,2025,test,isotonic,10,0.9,1.0,13,0.9950320196158267,0.9230769230769231,0.07195509653890353
T2_min_count_3,fold_2021,2020,2021,validation,uncalibrated,1,0.0,0.1,28754,0.03213746135825207,0.006885998469778117,0.025251462888473956
T2_min_count_3,fold_2021,2020,2021,validation,uncalibrated,2,0.1,0.2,13442,0.15094065016514532,0.03399791697664038,0.11694273318850494
T2_min_count_3,fold_2021,2020,2021,validation,uncalibrated,3,0.2,0.30000000000000004,13998,0.25024127702835386,0.060437205315045005,0.18980407171330885
T2_min_count_3,fold_2021,2020,2021,validation,uncalibrated,4,0.30000000000000004,0.4,14414,0.3493342748583032,0.08616622727903427,0.2631680475792689
T2_min_count_3,fold_2021,2020,2021,validation,uncalibrated,5,0.4,0.5,14399,0.4498358102381593,0.1264671157719286,0.3233686944662307
T2_min_count_3,fold_2021,2020,2021,validation,uncalibrated,6,0.5,0.6000000000000001,13646,0.5493583730619473,0.17800087937857248,0.3713574936833749
T2_min_count_3,fold_2021,2020,2021,validation,uncalibrated,7,0.6000000000000001,0.7000000000000001,11906,0.6480760669779843,0.2540735763480598,0.39400249062992443
T2_min_count_3,fold_2021,2020,2021,validation,uncalibrated,8,0.7000000000000001,0.8,8132,0.7449330585553631,0.3764141662567634,0.3685188922985997
T2_min_count_3,fold_2021,2020,2021,validation,uncalibrated,9,0.8,0.9,3482,0.8393581806807721,0.5491097070649053,0.2902484736158668
T2_min_count_3,fold_2021,2020,2021,validation,uncalibrated,10,0.9,1.0,443,0.9183248654460633,0.7652370203160271,0.15308784513003615
T2_min_count_3,fold_2021,2020,2021,test,uncalibrated,1,0.0,0.1,25701,0.03275619816311066,0.005875257772071126,0.026880940391039533
T2_min_count_3,fold_2021,2020,2021,test,uncalibrated,2,0.1,0.2,13003,0.15114199134792292,0.03053141582711682,0.12061057552080609
T2_min_count_3,fold_2021,2020,2021,test,uncalibrated,3,0.2,0.30000000000000004,14375,0.2505789413015441,0.06066086956521739,0.18991807173632674
T2_min_count_3,fold_2021,2020,2021,test,uncalibrated,4,0.30000000000000004,0.4,15324,0.3502774488168129,0.08516053249804229,0.2651169163187706
T2_min_count_3,fold_2021,2020,2021,test,uncalibrated,5,0.4,0.5,15771,0.44917275721036176,0.11882569272715744,0.33034706448320433
T2_min_count_3,fold_2021,2020,2021,test,uncalibrated,6,0.5,0.6000000000000001,14620,0.5492520128609396,0.15663474692202461,0.392617265938915
T2_min_count_3,fold_2021,2020,2021,test,uncalibrated,7,0.6000000000000001,0.7000000000000001,11956,0.6477139604146185,0.23159919705587154,0.416114763358747
T2_min_count_3,fold_2021,2020,2021,test,uncalibrated,8,0.7000000000000001,0.8,7946,0.7449646035352367,0.3207903347596275,0.42417426877560926
T2_min_count_3,fold_2021,2020,2021,test,uncalibrated,9,0.8,0.9,3404,0.8408624037360616,0.4400705052878966,0.400791898448165
T2_min_count_3,fold_2021,2020,2021,test,uncalibrated,10,0.9,1.0,516,0.9191147825644306,0.5310077519379846,0.388107030626446
T2_min_count_3,fold_2021,2020,2021,validation,platt,1,0.0,0.1,72398,0.03724144607112786,0.0404845437719274,0.0032430977007995437
T2_min_count_3,fold_2021,2020,2021,validation,platt,2,0.1,0.2,21836,0.1446661143034171,0.1453104964279172,0.0006443821245001036
T2_min_count_3,fold_2021,2020,2021,validation,platt,3,0.2,0.30000000000000004,12943,0.24611647346826399,0.22776790543150738,0.018348568036756607
T2_min_count_3,fold_2021,2020,2021,validation,platt,4,0.30000000000000004,0.4,8374,0.3459735834882067,0.3246954860281825,0.021278097460024237
T2_min_count_3,fold_2021,2020,2021,validation,platt,5,0.4,0.5,4719,0.4446189341885486,0.4426785335876245,0.001940400600924097
T2_min_count_3,fold_2021,2020,2021,validation,platt,6,0.5,0.6000000000000001,2017,0.5409056570125294,0.6043629152206247,0.06345725820809534
T2_min_count_3,fold_2021,2020,2021,validation,platt,7,0.6000000000000001,0.7000000000000001,329,0.6187348099069027,0.7629179331306991,0.14418312322379645
T2_min_count_3,fold_2021,2020,2021,validation,platt,8,0.7000000000000001,0.8,0,,,
T2_min_count_3,fold_2021,2020,2021,validation,platt,9,0.8,0.9,0,,,
T2_min_count_3,fold_2021,2020,2021,validation,platt,10,0.9,1.0,0,,,
T2_min_count_3,fold_2021,2020,2021,test,platt,1,0.0,0.1,70409,0.03908976844390612,0.041514579102103426,0.0024248106581973086
T2_min_count_3,fold_2021,2020,2021,test,platt,2,0.1,0.2,23631,0.14414045520314273,0.13249545089077905,0.011645004312363677
T2_min_count_3,fold_2021,2020,2021,test,platt,3,0.2,0.30000000000000004,13407,0.24547747575331705,0.20258074140374432,0.042896734349572724
T2_min_count_3,fold_2021,2020,2021,test,platt,4,0.30000000000000004,0.4,8161,0.34566062773868567,0.28366621737532166,0.061994410363364005
T2_min_count_3,fold_2021,2020,2021,test,platt,5,0.4,0.5,4552,0.4442800611545548,0.37346221441124783,0.07081784674330699
T2_min_count_3,fold_2021,2020,2021,test,platt,6,0.5,0.6000000000000001,2072,0.5423221995770379,0.4797297297297297,0.06259246984730815
T2_min_count_3,fold_2021,2020,2021,test,platt,7,0.6000000000000001,0.7000000000000001,384,0.6199166730343729,0.5208333333333334,0.09908333970103955
T2_min_count_3,fold_2021,2020,2021,test,platt,8,0.7000000000000001,0.8,0,,,
T2_min_count_3,fold_2021,2020,2021,test,platt,9,0.8,0.9,0,,,
T2_min_count_3,fold_2021,2020,2021,test,platt,10,0.9,1.0,0,,,
T2_min_count_3,fold_2021,2020,2021,validation,isotonic,1,0.0,0.1,68571,0.036837757375566924,0.03683773023581397,2.7139752951932383e-08
T2_min_count_3,fold_2021,2020,2021,validation,isotonic,2,0.1,0.2,28414,0.14450622932357288,0.14450622932357288,0.0
T2_min_count_3,fold_2021,2020,2021,validation,isotonic,3,0.2,0.30000000000000004,14256,0.25112233445566773,0.2511223344556678,5.551115123125783e-17
T2_min_count_3,fold_2021,2020,2021,validation,isotonic,4,0.30000000000000004,0.4,5444,0.36645848640705364,0.36645848640705364,0.0
T2_min_count_3,fold_2021,2020,2021,validation,isotonic,5,0.4,0.5,3442,0.45642068564787913,0.45642068564787913,0.0
T2_min_count_3,fold_2021,2020,2021,validation,isotonic,6,0.5,0.6000000000000001,1229,0.5606183889340928,0.5606183889340928,0.0
T2_min_count_3,fold_2021,2020,2021,validation,isotonic,7,0.6000000000000001,0.7000000000000001,745,0.6295302013422819,0.6295302013422819,0.0
T2_min_count_3,fold_2021,2020,2021,validation,isotonic,8,0.7000000000000001,0.8,477,0.7526205450733753,0.7526205450733753,0.0
T2_min_count_3,fold_2021,2020,2021,validation,isotonic,9,0.8,0.9,28,0.8928571428571429,0.8928571428571429,0.0
T2_min_count_3,fold_2021,2020,2021,validation,isotonic,10,0.9,1.0,10,0.9999990000000001,1.0,9.999999999177334e-07
T2_min_count_3,fold_2021,2020,2021,test,isotonic,1,0.0,0.1,66133,0.03897351585669133,0.037696762584488834,0.0012767532722024952
T2_min_count_3,fold_2021,2020,2021,test,isotonic,2,0.1,0.2,30935,0.1441268874028603,0.1313722320995636,0.012754655303296697
T2_min_count_3,fold_2021,2020,2021,test,isotonic,3,0.2,0.30000000000000004,14362,0.250643218506589,0.22935524300236737,0.021287975504221623
T2_min_count_3,fold_2021,2020,2021,test,isotonic,4,0.30000000000000004,0.4,5235,0.36588651568763225,0.29933142311365807,0.06655509257397418
T2_min_count_3,fold_2021,2020,2021,test,isotonic,5,0.4,0.5,3370,0.45500454258082246,0.3893175074183976,0.06568703516242486
T2_min_count_3,fold_2021,2020,2021,test,isotonic,6,0.5,0.6000000000000001,1216,0.5610733513678791,0.46792763157894735,0.09314571978893171
T2_min_count_3,fold_2021,2020,2021,test,isotonic,7,0.6000000000000001,0.7000000000000001,761,0.6311250920448592,0.4743758212877792,0.15674927075708
T2_min_count_3,fold_2021,2020,2021,test,isotonic,8,0.7000000000000001,0.8,551,0.7525088031137059,0.5190562613430127,0.2334525417706932
T2_min_count_3,fold_2021,2020,2021,test,isotonic,9,0.8,0.9,38,0.8896003339828384,0.5789473684210527,0.3106529655617858
T2_min_count_3,fold_2021,2020,2021,test,isotonic,10,0.9,1.0,15,0.9817585370095369,0.7333333333333333,0.24842520367620358
T2_min_count_3,fold_2022,2021,2022,validation,uncalibrated,1,0.0,0.1,21886,0.031991921312193264,0.0038837613085991045,0.02810816000359416
T2_min_count_3,fold_2022,2021,2022,validation,uncalibrated,2,0.1,0.2,9261,0.15019976925788614,0.019976244466040384,0.13022352479184576
T2_min_count_3,fold_2022,2021,2022,validation,uncalibrated,3,0.2,0.30000000000000004,10512,0.2510376403683258,0.040144596651445964,0.21089304371687986
T2_min_count_3,fold_2022,2021,2022,validation,uncalibrated,4,0.30000000000000004,0.4,11688,0.3511171762629286,0.06425393566050651,0.2868632406024221
T2_min_count_3,fold_2022,2021,2022,validation,uncalibrated,5,0.4,0.5,13579,0.4513425409065431,0.08925546800206201,0.36208707290448106
T2_min_count_3,fold_2022,2021,2022,validation,uncalibrated,6,0.5,0.6000000000000001,15194,0.5509520122295747,0.11629590627879426,0.4346561059507804
T2_min_count_3,fold_2022,2021,2022,validation,uncalibrated,7,0.6000000000000001,0.7000000000000001,15916,0.6503506537606634,0.1581427494345313,0.49220790432613204
T2_min_count_3,fold_2022,2021,2022,validation,uncalibrated,8,0.7000000000000001,0.8,14290,0.7481487632641809,0.22428271518544438,0.5238660480787365
T2_min_count_3,fold_2022,2021,2022,validation,uncalibrated,9,0.8,0.9,8937,0.8422597692484667,0.3473201297974712,0.4949396394509955
