candidate_id,experiment_id,model_name,param_id,feature_set,pos_weight_mode,pos_weight,split,threshold_strategy,rows,positive_rows,positive_share,threshold,predicted_positive_rows,predicted_positive_share,accuracy,balanced_accuracy,precision,recall,specificity,npv,f1,f2,roc_auc,pr_auc,tn,fp,fn,tp
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,sqrt,2.6215585715781695,validation,best_recall_at_min_precision,122616,15574,0.12701441899915183,0.274672,39268,0.3202518431526065,0.7137404580152672,0.6795911230013814,0.25137516552918404,0.6338127648645178,0.7253694811382448,0.9315760426164995,0.3599795776959265,0.48594974597298257,0.7489987295738498,0.3042300637179475,77645,29397,5703,9871
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,sqrt,2.6215585715781695,test,best_recall_at_min_precision,247590,31570,0.12750918857789087,0.274672,73740,0.2978310917242215,0.7317743042933883,0.6823859517811749,0.263764578247898,0.6160912258473235,0.7486806777150263,0.9302847282139776,0.36938562339758807,0.4862013798620138,0.7569011291232697,0.3209093745791544,161730,54290,12120,19450
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,half,3.4362846721074867,validation,default_0_5,122616,15574,0.12701441899915183,0.5,13212,0.10775102759835584,0.8397925229986298,0.6063883338632404,0.34597335755373904,0.29350199049698217,0.9192746772294987,0.8994278088552521,0.3175849371222122,0.3026831594003284,0.7461850336470269,0.30228383788914187,98401,8641,11003,4571
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,half,3.4362846721074867,test,default_0_5,247590,31570,0.12750918857789087,0.5,24803,0.10017771315481239,0.8463306272466578,0.6089215994002362,0.3694311172035641,0.29024390243902437,0.927599296361448,0.8994241136152469,0.3250847036701967,0.3032439122866239,0.755061099367933,0.31856535764008953,200380,15640,22407,9163
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,half,3.4362846721074867,validation,best_f1,122616,15574,0.12701441899915183,0.361103,30814,0.25130488680107,0.7599823840281855,0.6678883070845547,0.27516713182319724,0.5444330294079877,0.7913435847611218,0.9227141020892791,0.3655686815555747,0.45532166254967243,0.7461850336470269,0.30228383788914187,84707,22335,7095,8479
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,half,3.4362846721074867,test,best_f1,247590,31570,0.12750918857789087,0.361103,57512,0.2322872490811422,0.7740942687507573,0.667759077698932,0.2882007233273056,0.5250237567310738,0.8104943986667901,0.9211113332421427,0.3721290496396578,0.45091734134238703,0.755061099367933,0.31856535764008953,175083,40937,14995,16575
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,half,3.4362846721074867,validation,best_f2,122616,15574,0.12701441899915183,0.215362,61006,0.49753702616298034,0.5800058719906048,0.6762430698648579,0.20556994393994032,0.8052523436496726,0.5472337960800433,0.9507709787372179,0.327526769391486,0.5085481176298844,0.7461850336470269,0.30228383788914187,58577,48465,3033,12541
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,half,3.4362846721074867,test,best_f2,247590,31570,0.12750918857789087,0.215362,115874,0.4680075931984329,0.606171493194394,0.6850276345850379,0.21547543020867493,0.7908774152676592,0.5791778539024165,0.9498770081083543,0.3386777352757657,0.5155396978782097,0.755061099367933,0.31856535764008953,125114,90906,6602,24968
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,half,3.4362846721074867,validation,best_balanced_accuracy,122616,15574,0.12701441899915183,0.272255,47722,0.389198799504143,0.6638611600443661,0.6830929235365745,0.2313398432588743,0.7088737639655837,0.6573120831075653,0.9394611050284402,0.3488372093023256,0.5017360795506189,0.7461850336470269,0.30228383788914187,70360,36682,4534,11040
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,half,3.4362846721074867,test,best_balanced_accuracy,247590,31570,0.12750918857789087,0.272255,89619,0.3619653459348116,0.6862272305020397,0.6874011316600191,0.24270522991776297,0.6889768767817548,0.6858253865382835,0.9378430218204608,0.3589599716145855,0.5037309112131135,0.755061099367933,0.31856535764008953,148152,67868,9819,21751
